PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),QC
EXIN0003,2025-02-09T06:00:00Z,42.7042,3.0672,3.5,-2,291.7,3.704,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-09T06:10:00Z,42.7042,3.0672,3.5,-2,278.7,3.601,11.7,37,1.5,01111711117
EXIN0003,2025-02-09T06:20:00Z,42.7042,3.0672,3.6,-2,269.3,3.395,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-09T06:30:00Z,42.7042,3.0672,3.7,-2,254,2.727,11.7,37,1.5,01111711117
EXIN0003,2025-02-09T06:40:00Z,42.7042,3.0672,3.7,-2,267.3,2.778,11.7,37,1.5,01111711117
EXIN0003,2025-02-09T06:50:00Z,42.7042,3.0672,3.8,-2,284.2,2.829,11.7,37,1.5,01111711117
EXIN0003,2025-02-09T07:00:00Z,42.7042,3.0672,4,-2,279.1,2.881,11.7,37,1.5,01111711117
EXIN0003,2025-02-09T07:10:00Z,42.7042,3.0672,4.1,-2,278,2.881,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-09T07:20:00Z,42.7042,3.0672,4,-2,281.3,3.087,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-09T07:30:00Z,42.7042,3.0672,4.1,-2,277.9,2.058,11.7,37,1.5,01111711117
EXIN0003,2025-02-09T07:40:00Z,42.7042,3.0672,4.4,-2,292,1.595,11.7,37.1,1.5,01111711117
EXIN0003,2025-02-09T07:50:00Z,42.7042,3.0672,4.9,-2,284.7,1.338,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T08:00:00Z,42.7042,3.0672,5.2,-2,270.5,2.161,11.8,37.1,1.5,01111711117
EXIN0003,2025-02-09T08:10:00Z,42.7042,3.0672,4.7,-2,274.3,2.469,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T08:20:00Z,42.7042,3.0672,4.6,-2,277.4,3.395,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T08:30:00Z,42.7042,3.0672,4.7,-2,278.9,3.344,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T08:40:00Z,42.7042,3.0672,5.2,-2,292.1,3.035,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T08:50:00Z,42.7042,3.0672,5.6,-2,290.8,3.395,11.8,37.1,1.5,01111711117
EXIN0003,2025-02-09T09:00:00Z,42.7042,3.0672,5.9,-2,283.1,3.19,11.8,37.1,1.5,01111711117
EXIN0003,2025-02-09T09:10:00Z,42.7042,3.0672,6.5,-2,252.3,2.881,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T09:20:00Z,42.7042,3.0672,6.9,-2,244.6,1.801,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T09:30:00Z,42.7042,3.0672,7.7,-2,242.4,1.749,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T09:40:00Z,42.7042,3.0672,8.5,-2,247,1.132,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T09:50:00Z,42.7042,3.0672,9.3,-2,136,0.514,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T10:00:00Z,42.7042,3.0672,10,-2,92.3,1.543,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T10:10:00Z,42.7042,3.0672,10.1,-2,80.5,1.852,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T10:20:00Z,42.7042,3.0672,9.8,-2,75.3,2.469,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T10:30:00Z,42.7042,3.0672,10.1,-2,86.6,2.264,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T10:40:00Z,42.7042,3.0672,10.2,-2,86.2,2.161,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T10:50:00Z,42.7042,3.0672,9.5,-2,76.1,2.006,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T11:00:00Z,42.7042,3.0672,9.4,-2,75.1,2.572,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T11:10:00Z,42.7042,3.0672,9.4,-2,73.2,2.315,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T11:20:00Z,42.7042,3.0672,9.4,-2,83.5,2.315,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T11:30:00Z,42.7042,3.0672,9.9,-2,70.2,2.881,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T11:40:00Z,42.7042,3.0672,9.1,-2,57.8,3.241,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T11:50:00Z,42.7042,3.0672,9.2,-2,63.2,2.778,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T12:00:00Z,42.7042,3.0672,9.6,-2,70.5,3.498,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T12:10:00Z,42.7042,3.0672,10,-2,73.8,3.601,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T12:20:00Z,42.7042,3.0672,9.9,-2,87.1,3.55,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T12:30:00Z,42.7042,3.0672,10.1,-2,87.9,3.961,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T12:50:00Z,42.7042,3.0672,10,-2,75.3,4.116,12,37,1.5,01111711117
EXIN0003,2025-02-09T13:00:00Z,42.7042,3.0672,10,-2,97.5,3.91,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T13:10:00Z,42.7042,3.0672,10.6,-2,84.9,3.601,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T13:20:00Z,42.7042,3.0672,10.6,-2,91.1,3.704,12,37,1.5,01111711117
EXIN0003,2025-02-09T13:30:00Z,42.7042,3.0672,10.2,-2,94.5,3.55,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T13:40:00Z,42.7042,3.0672,10.4,-2,97.4,4.373,12,37,1.5,01111711117
EXIN0003,2025-02-09T13:50:00Z,42.7042,3.0672,10,-2,98.3,4.27,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T14:00:00Z,42.7042,3.0672,10.1,-2,88.2,3.755,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T14:10:00Z,42.7042,3.0672,10,-2,98.2,3.807,12,37,1.5,01111711117
EXIN0003,2025-02-09T14:20:00Z,42.7042,3.0672,9.7,-2,91.1,4.373,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T14:30:00Z,42.7042,3.0672,9.8,-2,97.1,4.887,12,37,1.5,01111711117
EXIN0003,2025-02-09T14:40:00Z,42.7042,3.0672,9.7,-2,104.4,4.63,12,37,1.5,01111711117
EXIN0003,2025-02-09T14:50:00Z,42.7042,3.0672,9.8,-2,105.2,4.99,12,37,1.5,01111711117
EXIN0003,2025-02-09T15:00:00Z,42.7042,3.0672,9.8,-2,107.3,4.373,12,37,1.5,01111711117
EXIN0003,2025-02-09T15:10:00Z,42.7042,3.0672,9.9,-2,98,4.733,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T15:20:00Z,42.7042,3.0672,9.8,-2,107,4.527,11.9,37,1.5,01111711117
EXIN0003,2025-02-09T15:30:00Z,42.7042,3.0672,9.8,-2,97.3,5.093,12,37,1.5,01111711117
EXIN0003,2025-02-09T15:40:00Z,42.7042,3.0672,9.7,-2,99.1,4.167,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T15:50:00Z,42.7042,3.0672,9.9,-2,96.2,4.733,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T16:00:00Z,42.7042,3.0672,10,-2,91.4,4.681,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T16:10:00Z,42.7042,3.0672,9.9,-2,96.2,5.247,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T16:20:00Z,42.7042,3.0672,10,-2,99.6,4.476,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T16:30:00Z,42.7042,3.0672,9.9,-2,96.6,4.424,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T16:40:00Z,42.7042,3.0672,10,-2,104.2,3.961,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T16:50:00Z,42.7042,3.0672,10,-2,88.8,3.55,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T17:00:00Z,42.7042,3.0672,10,-2,86.5,3.035,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T17:10:00Z,42.7042,3.0672,10,-2,100.4,3.961,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T17:20:00Z,42.7042,3.0672,10,-2,103.6,4.013,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T17:30:00Z,42.7042,3.0672,10,-2,95.3,4.476,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T17:40:00Z,42.7042,3.0672,10,-2,95.7,3.704,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T17:50:00Z,42.7042,3.0672,10,-2,99.8,4.424,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T18:00:00Z,42.7042,3.0672,10.1,-2,98.6,4.064,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T18:10:00Z,42.7042,3.0672,10.2,-2,85,4.116,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T18:20:00Z,42.7042,3.0672,10.3,-2,83.7,3.91,12,36.8,1.5,01111711117
EXIN0003,2025-02-09T18:30:00Z,42.7042,3.0672,10.4,-2,105.5,3.344,12,36.9,1.5,01111711117
EXIN0003,2025-02-09T18:40:00Z,42.7042,3.0672,10.4,-2,131.4,1.646,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T18:50:00Z,42.7042,3.0672,10.4,-2,81.5,0.669,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T19:00:00Z,42.7042,3.0672,10.5,-2,93,1.08,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T19:10:00Z,42.7042,3.0672,10.5,-2,15,1.698,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T19:20:00Z,42.7042,3.0672,10.6,-2,9.7,2.932,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T19:30:00Z,42.7042,3.0672,10.6,-2,9.3,2.572,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T19:40:00Z,42.7042,3.0672,10.6,-2,42.3,2.675,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T19:50:00Z,42.7042,3.0672,10.6,-2,52.5,2.624,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T20:00:00Z,42.7042,3.0672,10.7,-2,34.4,1.749,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T20:10:00Z,42.7042,3.0672,10.7,-2,52.4,2.006,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T20:20:00Z,42.7042,3.0672,10.7,-2,54.2,2.212,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T20:30:00Z,42.7042,3.0672,10.7,-2,66.5,1.955,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T20:40:00Z,42.7042,3.0672,10.7,-2,110.6,1.183,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T20:50:00Z,42.7042,3.0672,10.4,-2,226.9,1.235,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T21:00:00Z,42.7042,3.0672,9.4,-2,291.1,4.733,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T21:10:00Z,42.7042,3.0672,8.8,-2,286.8,4.167,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T21:20:00Z,42.7042,3.0672,8.7,-2,298.1,5.247,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T21:30:00Z,42.7042,3.0672,8.6,-2,297.1,5.042,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T21:40:00Z,42.7042,3.0672,8.5,-2,298.9,5.402,11.8,36.7,1.5,01111711117
EXIN0003,2025-02-09T21:50:00Z,42.7042,3.0672,8.4,-2,296.9,5.865,11.7,36.6,1.5,01111711117
EXIN0003,2025-02-09T22:00:00Z,42.7042,3.0672,8.4,-2,300.1,6.019,11.8,36.7,1.5,01111711117
EXIN0003,2025-02-09T22:10:00Z,42.7042,3.0672,8.4,-2,306.7,5.71,11.8,36.8,1.5,01111711117
EXIN0003,2025-02-09T22:20:00Z,42.7042,3.0672,8.4,-2,308.1,5.762,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-09T22:30:00Z,42.7042,3.0672,8.4,-2,316.6,4.27,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-09T22:40:00Z,42.7042,3.0672,8.6,-2,318,4.476,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-09T22:50:00Z,42.7042,3.0672,8.7,-2,311,3.807,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-09T23:00:00Z,42.7042,3.0672,8.7,-2,308.2,3.807,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-09T23:10:00Z,42.7042,3.0672,8.7,-2,297.7,3.653,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-09T23:20:00Z,42.7042,3.0672,8.6,-2,288.1,3.344,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-09T23:30:00Z,42.7042,3.0672,8.5,-2,300.6,3.447,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T23:40:00Z,42.7042,3.0672,8.5,-2,308.1,3.19,11.8,37,1.5,01111711117
EXIN0003,2025-02-09T23:50:00Z,42.7042,3.0672,8.3,-2,321.7,3.807,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T00:00:00Z,42.7042,3.0672,8.3,-2,312,3.241,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T00:10:00Z,42.7042,3.0672,8.3,-2,303.1,3.241,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T00:20:00Z,42.7042,3.0672,8.2,-2,293.8,3.395,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T00:30:00Z,42.7042,3.0672,8.1,-2,295.6,3.395,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T00:40:00Z,42.7042,3.0672,8.1,-2,304.1,3.91,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T00:50:00Z,42.7042,3.0672,8.1,-2,306,3.344,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T01:00:00Z,42.7042,3.0672,8.1,-2,324.4,2.727,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T01:10:00Z,42.7042,3.0672,8.2,-2,324.2,2.366,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T01:20:00Z,42.7042,3.0672,8.2,-2,319.4,2.881,11.8,37,1.5,01111711117
EXIN0003,2025-02-10T01:30:00Z,42.7042,3.0672,8.3,-2,321.4,2.829,11.9,37,1.5,01111711117
EXIN0003,2025-02-10T01:40:00Z,42.7042,3.0672,8.2,-2,308.6,3.087,11.9,37,1.5,01111711117
EXIN0003,2025-02-10T01:50:00Z,42.7042,3.0672,8.2,-2,309.5,3.241,11.9,37,1.5,01111711117
EXIN0003,2025-02-10T02:00:00Z,42.7042,3.0672,8.2,-2,309.3,3.395,11.9,37,1.5,01111711117
EXIN0003,2025-02-10T02:10:00Z,42.7042,3.0672,8.1,-2,302,3.447,11.9,36.9,1.5,01111711117
EXIN0003,2025-02-10T02:20:00Z,42.7042,3.0672,8.1,-2,285.2,3.498,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-10T02:30:00Z,42.7042,3.0672,8.1,-2,283.3,3.19,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-10T02:40:00Z,42.7042,3.0672,8,-2,274.7,3.19,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-10T02:50:00Z,42.7042,3.0672,8,-2,282.3,3.241,11.8,36.9,1.5,01111711117
EXIN0003,2025-02-10T03:00:00Z,42.7042,3.0672,8,-2,275.2,2.829,11.7,36.9,1.5,01111711117
EXIN0003,2025-02-10T03:10:00Z,42.7042,3.0672,8,-2,283.3,2.727,11.7,36.9,1.5,01111711117
EXIN0003,2025-02-10T03:20:00Z,42.7042,3.0672,8,-2,300.2,2.727,11.7,36.9,1.5,01111711117
EXIN0003,2025-02-10T03:30:00Z,42.7042,3.0672,8,-2,309,2.984,11.7,36.9,1.5,01111711117
EXIN0003,2025-02-10T03:40:00Z,42.7042,3.0672,8,-2,307.1,3.241,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T03:50:00Z,42.7042,3.0672,8,-2,297.6,2.727,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T04:00:00Z,42.7042,3.0672,8,-2,266.6,2.984,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T04:10:00Z,42.7042,3.0672,8,-2,269.9,2.829,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T04:20:00Z,42.7042,3.0672,8,-2,290.5,2.572,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T04:30:00Z,42.7042,3.0672,8,-2,291.8,2.212,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T04:40:00Z,42.7042,3.0672,8,-2,283.4,2.109,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T04:50:00Z,42.7042,3.0672,8,-2,267.7,2.829,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T05:00:00Z,42.7042,3.0672,8.1,-2,254.7,2.675,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T05:10:00Z,42.7042,3.0672,8,-2,252.7,3.241,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T05:20:00Z,42.7042,3.0672,8,-2,243.6,3.292,11.6,36.8,1.5,01111711117
EXIN0003,2025-02-10T05:30:00Z,42.7042,3.0672,7.9,-2,243.6,3.035,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T05:40:00Z,42.7042,3.0672,7.8,-2,243,2.572,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T05:50:00Z,42.7042,3.0672,7.9,-2,242.1,2.521,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T06:00:00Z,42.7042,3.0672,7.9,-2,250.8,2.469,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T06:10:00Z,42.7042,3.0672,8,-2,259.9,2.212,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-10T06:20:00Z,42.7042,3.0672,8,-2,255.1,1.903,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-10T06:30:00Z,42.7042,3.0672,8,-2,254.3,1.595,11.4,36.7,1.5,01111711117
EXIN0003,2025-02-10T06:40:00Z,42.7042,3.0672,8,-2,252.5,1.749,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T06:50:00Z,42.7042,3.0672,8,-2,231.6,2.109,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T07:00:00Z,42.7042,3.0672,8,-2,233.3,2.212,11.5,36.7,1.5,01111711117
EXIN0003,2025-02-10T07:10:00Z,42.7042,3.0672,8,-2,240.2,2.572,11.4,36.6,1.5,01111711117
EXIN0003,2025-02-10T07:20:00Z,42.7042,3.0672,7.9,-2,245.5,2.418,11.2,36.5,1.5,01111711117
EXIN0003,2025-02-10T07:30:00Z,42.7042,3.0672,8,-2,258.6,2.006,11.2,36.5,1.5,01111711117
EXIN0003,2025-02-10T07:40:00Z,42.7042,3.0672,8.1,-2,255.2,2.212,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T07:50:00Z,42.7042,3.0672,8.1,-2,247.8,2.161,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T08:00:00Z,42.7042,3.0672,8.2,-2,252.7,2.161,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T08:10:00Z,42.7042,3.0672,8.3,-2,253.5,2.161,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T08:20:00Z,42.7042,3.0672,8.4,-2,255.5,2.366,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T08:30:00Z,42.7042,3.0672,8.5,-2,258.7,2.006,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T08:40:00Z,42.7042,3.0672,8.7,-2,264.4,2.264,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T08:50:00Z,42.7042,3.0672,8.7,-2,279.1,2.006,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T09:00:00Z,42.7042,3.0672,8.8,-2,292.7,1.338,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T09:20:00Z,42.7042,3.0672,9,-2,342.4,0.514,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T09:30:00Z,42.7042,3.0672,9.1,-2,340.7,0.412,11.2,36.4,1.5,01111711117
EXIN0003,2025-02-10T09:40:00Z,42.7042,3.0672,9,-2,282.2,1.235,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T09:50:00Z,42.7042,3.0672,9.1,-2,345.8,1.235,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T10:00:00Z,42.7042,3.0672,9,-2,351.1,2.212,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T10:10:00Z,42.7042,3.0672,9.1,-2,17.9,2.109,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T10:20:00Z,42.7042,3.0672,9.1,-2,32.2,2.058,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T10:30:00Z,42.7042,3.0672,9.4,-2,21.8,2.366,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T10:40:00Z,42.7042,3.0672,9.6,-2,33,2.881,11.3,36.4,1.5,01111711117
EXIN0003,2025-02-10T10:50:00Z,42.7042,3.0672,9.5,-2,23.3,3.395,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T11:00:00Z,42.7042,3.0672,9.4,-2,27.9,3.498,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T11:10:00Z,42.7042,3.0672,9.6,-2,33.9,4.064,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T11:20:00Z,42.7042,3.0672,9.7,-2,47.2,4.733,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T11:30:00Z,42.7042,3.0672,10,-2,46.9,4.321,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T11:40:00Z,42.7042,3.0672,10.4,-2,59.4,3.292,11.5,36.4,1.5,01111711117
EXIN0003,2025-02-10T11:50:00Z,42.7042,3.0672,11.7,-2,130.3,3.961,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T12:00:00Z,42.7042,3.0672,12.1,-2,128.4,8.283,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T12:10:00Z,42.7042,3.0672,11.9,-2,125.9,9.62,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T12:20:00Z,42.7042,3.0672,11.9,-2,122.9,8.54,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T12:30:00Z,42.7042,3.0672,11.7,-2,122.4,8.951,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T12:40:00Z,42.7042,3.0672,11.8,-2,120.6,9.106,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T12:50:00Z,42.7042,3.0672,11.9,-2,119.6,9.466,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T13:00:00Z,42.7042,3.0672,11.9,-2,117.8,8.951,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T13:10:00Z,42.7042,3.0672,11.9,-2,129.3,7.614,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T13:20:00Z,42.7042,3.0672,12.1,-2,126.1,7.922,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T13:30:00Z,42.7042,3.0672,12,-2,127.5,8.128,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T13:40:00Z,42.7042,3.0672,11.9,-2,138.4,7.408,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T13:50:00Z,42.7042,3.0672,12,-2,126.5,7.511,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T14:00:00Z,42.7042,3.0672,12.2,-2,131.5,5.762,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T14:10:00Z,42.7042,3.0672,12.5,-2,138.7,4.99,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T14:20:00Z,42.7042,3.0672,12.7,-2,123.7,4.527,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T14:30:00Z,42.7042,3.0672,12.8,-2,119.9,5.813,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T14:40:00Z,42.7042,3.0672,12.5,-2,129.4,6.945,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T14:50:00Z,42.7042,3.0672,12.2,-2,141.9,5.813,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T15:00:00Z,42.7042,3.0672,11.9,-2,129.8,8.025,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T15:10:00Z,42.7042,3.0672,12,-2,135.9,5.916,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T15:20:00Z,42.7042,3.0672,11.9,-2,134.1,5.505,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T15:30:00Z,42.7042,3.0672,11.7,-2,133.6,5.093,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T15:40:00Z,42.7042,3.0672,11.6,-2,127.9,6.585,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T15:50:00Z,42.7042,3.0672,11.5,-2,130.6,7.974,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T16:00:00Z,42.7042,3.0672,11.4,-2,130.2,7.871,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T16:10:00Z,42.7042,3.0672,11.4,-2,133.8,8.025,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T16:20:00Z,42.7042,3.0672,11.4,-2,145,6.996,11.5,36.4,1.5,01111711117
EXIN0003,2025-02-10T16:30:00Z,42.7042,3.0672,11.4,-2,142.4,6.894,11.5,36.3,1.5,01111711117
EXIN0003,2025-02-10T16:40:00Z,42.7042,3.0672,11.4,-2,140.6,6.791,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T16:50:00Z,42.7042,3.0672,11.4,-2,146.3,6.328,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T17:00:00Z,42.7042,3.0672,11.4,-2,134.7,7.305,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T17:10:00Z,42.7042,3.0672,11.5,-2,135.1,6.996,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T17:20:00Z,42.7042,3.0672,11.5,-2,136.6,6.328,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T17:30:00Z,42.7042,3.0672,11.4,-2,131.2,6.328,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T17:40:00Z,42.7042,3.0672,11.4,-2,124.8,7.768,11.4,36.4,1.5,01111711117
EXIN0003,2025-02-10T17:50:00Z,42.7042,3.0672,11.3,-2,127.5,7.305,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T18:00:00Z,42.7042,3.0672,11.2,-2,125.9,6.431,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T18:10:00Z,42.7042,3.0672,11.2,-2,127.8,7.048,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T18:20:00Z,42.7042,3.0672,11.2,-2,126.3,5.71,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T18:30:00Z,42.7042,3.0672,11.2,-2,126.1,4.424,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T18:40:00Z,42.7042,3.0672,11.2,-2,127,3.601,11.4,36.3,1.5,01111711117
EXIN0003,2025-02-10T18:50:00Z,42.7042,3.0672,11.2,-2,122,2.984,11.4,36.3,1.5,01111711117
