PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-09-15T14:40:00Z,50.7405,1.5677,18.113,31.159,,4.147,28.357,0.03,0,0,48,0.574,0,0,00111119111041143
6200443,0x3f,2024-09-15T15:00:00Z,50.7405,1.5677,18.113,31.191,,4.152,28.357,0.03,0,0,48,0.586,0,0,00111119111041143
6200443,0x3f,2024-09-15T15:20:00Z,50.7405,1.5677,18.144,31.193,,4.155,28.357,0.03,0,0,48,0.55,0,0,00111119111041143
6200443,0x3f,2024-09-15T15:40:00Z,50.7405,1.5677,18.145,31.215,,4.158,28.357,0.03,0,0.045,48,0.55,0,0,00111119111011143
6200443,0x3f,2024-09-15T16:00:00Z,50.7405,1.5677,18.123,31.214,,4.156,28.357,0.03,0,0.073,48,0.55,0,0,00111119111011143
6200443,0x3f,2024-09-15T16:00:01Z,50.7405,1.5677,,,21.737,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-15T16:20:00Z,50.7405,1.5677,18.129,31.23,,4.158,28.357,0.03,0,0,48,0.55,0,0,00111119111041143
6200443,0x3f,2024-09-15T16:40:00Z,50.7405,1.5677,18.165,31.247,,4.163,28.357,0.03,0,0,48,0.586,0,0,00111119111041143
6200443,0x3f,2024-09-15T17:00:00Z,50.7405,1.5677,18.176,31.273,,4.166,28.357,0.04,0,0.145,61,0.648,0,0,00111119111011143
6200443,0x3f,2024-09-15T17:20:00Z,50.7405,1.5677,18.164,31.297,,4.169,28.357,0.03,0,0.131,48,0.623,0,0,00111119111011143
6200443,0x3f,2024-09-15T17:40:00Z,50.7405,1.5677,18.16,31.319,,4.17,28.357,0.04,0,0.275,61,0.77,0,0,00111119111011143
6200443,0x3f,2024-09-15T18:00:00Z,50.7405,1.5677,18.15,31.421,,4.182,28.357,0.03,0,0.211,48,0.623,0,0,00111119111011143
6200443,0x3f,2024-09-15T18:20:00Z,50.7405,1.5677,18.14,31.393,,4.179,28.357,0.04,0,0.439,73,0.807,0,0,00111119111011143
6200443,0x3f,2024-09-15T18:40:00Z,50.7405,1.5677,18.138,31.399,,4.179,28.357,0.04,0,0.451,73,0.807,0,0,00111119111011143
6200443,0x3f,2024-09-15T19:00:00Z,50.7405,1.5677,18.136,31.417,,4.182,28.357,0.13,0,0.506,220,2.323,0,0,00111119111011143
6200443,0x3f,2024-09-15T19:20:00Z,50.7405,1.5677,18.124,31.442,,4.182,28.357,0.11,0,0.367,195,2.103,0,0,00111119111011143
6200443,0x3f,2024-09-15T19:40:00Z,50.7405,1.5677,18.111,31.458,,4.184,28.357,0.1,0,0.28,171,1.883,0,0,00111119111011143
6200443,0x3f,2024-09-15T20:00:00Z,50.7405,1.5677,18.1,31.5,,4.184,28.357,0.16,0,0.373,269,2.788,0,0,00111119111011143
6200443,0x3f,2024-09-15T20:20:00Z,50.7405,1.5677,18.093,31.509,,4.188,28.357,0.17,0,0.494,281,2.995,0,0,00111119111011143
6200443,0x3f,2024-09-15T20:40:00Z,50.7405,1.5677,18.077,31.525,,4.187,28.357,0.25,0,0.466,427,4.536,0,0,00111119111011143
6200443,0x3f,2024-09-15T21:00:01Z,50.7405,1.5677,18.054,31.529,,4.187,28.357,0.49,0,0.475,831,8.877,0,0,00111119111011143
6200443,0x3f,2024-09-15T21:20:00Z,50.7405,1.5677,18.043,31.572,,4.19,28.357,0.44,0,0.765,745,7.887,0,0,00111119111011143
6200443,0x3f,2024-09-15T21:40:00Z,50.7405,1.5677,18.031,31.599,,4.191,28.357,0.71,0,0.548,1198,12.864,0,0,00111119111011143
6200443,0x3f,2024-09-15T22:00:00Z,50.7405,1.5677,18.018,31.624,,4.194,28.357,0.76,0,0.476,1296,13.854,0,0,00111119111011143
6200443,0x3f,2024-09-15T22:20:00Z,50.7405,1.5677,18.009,31.673,,4.201,28.357,0.91,0,0.602,1552,16.557,0,0,00111119111011143
6200443,0x3f,2024-09-15T22:40:00Z,50.7405,1.5677,18.004,31.692,,4.202,28.357,0.85,0,0.555,1442,15.334,0,0,00111119111011143
6200443,0x3f,2024-09-15T23:00:00Z,50.7405,1.5677,18.018,31.711,,4.207,28.357,1.09,0,0.574,1846,19.504,0,0,00111119111011143
6200443,0x3f,2024-09-15T23:20:00Z,50.7405,1.5677,18.029,31.816,,4.214,28.357,1.35,0,0.578,2298,24.04,0,0,00111119111011143
6200443,0x3f,2024-09-15T23:40:00Z,50.7405,1.5677,18.031,31.865,,4.222,28.357,1.85,0,0.449,3142,32.991,0,0,00111119111011143
6200443,0x3f,2024-09-16T00:00:01Z,50.7405,1.5677,18.038,31.961,21.658,4.238,28.357,1.88,0,0.502,3203,34.129,0,0,00111110111011143
6200443,0x3f,2024-09-16T00:20:00Z,50.7405,1.5677,18.041,32.065,,4.249,28.357,1.67,0,0.508,2836,29.971,0,0,00111119111011143
6200443,0x3f,2024-09-16T00:40:00Z,50.7405,1.5677,18.029,32.089,,4.25,28.357,1.39,0,0.695,2360,24.847,0,0,00111119111011143
6200443,0x3f,2024-09-16T01:00:00Z,50.7405,1.5677,18.002,32.132,,4.254,28.357,1.38,0,0.625,2347,24.847,0,0,00111119111011143
6200443,0x3f,2024-09-16T01:20:00Z,50.7405,1.5677,17.989,32.17,,4.255,28.357,1.35,0,0.606,2298,24.407,0,0,00111119111011143
6200443,0x3f,2024-09-16T01:40:00Z,50.7405,1.5677,17.93,32.22,,4.256,28.357,1.44,0,0.597,2445,25.948,0,0,00111119111011143
6200443,0x3f,2024-09-16T02:00:00Z,50.7405,1.5677,17.919,32.214,,4.256,28.357,1.33,0,0.449,2262,23.942,0,0,00111119111011143
6200443,0x3f,2024-09-16T02:20:00Z,50.7405,1.5677,17.916,32.243,,4.258,28.357,1.23,0,0.659,2091,21.998,0,0,00111119111011143
6200443,0x3f,2024-09-16T02:40:00Z,50.7405,1.5677,17.822,32.261,,4.253,28.357,3.53,0,0.694,6016,63.684,0,0,00111119111011143
6200443,0x3f,2024-09-16T03:00:00Z,50.7405,1.5677,17.732,32.291,,4.247,28.357,2.36,0,0.289,4023,42.407,0,0,00111119111011143
6200443,0x3f,2024-09-16T03:20:00Z,50.7405,1.5677,17.67,32.315,,4.245,28.357,2.24,0,0.449,3815,40.389,0,0,00111119111011143
6200443,0x3f,2024-09-16T03:40:01Z,50.7405,1.5677,17.679,32.316,,4.245,28.357,1.15,0,0.594,1956,20.702,0,0,00111119111011143
6200443,0x3f,2024-09-16T04:00:01Z,50.7405,1.5677,17.689,32.321,,4.246,28.357,1.03,0,0.194,1760,18.55,0,0,00111119111011143
6200443,0x3f,2024-09-16T04:20:00Z,50.7405,1.5677,17.716,32.324,,4.249,28.357,1.03,0,0.257,1748,18.44,0,0,00111119111011143
6200443,0x3f,2024-09-16T04:40:00Z,50.7405,1.5677,17.768,32.326,,4.254,28.357,0.98,0,0.293,1675,17.73,0,0,00111119111011143
6200443,0x3f,2024-09-16T05:00:00Z,50.7405,1.5677,17.837,32.342,,4.261,28.357,0.98,0,0,1663,17.62,0,0,00111119111041143
6200443,0x3f,2024-09-16T05:20:00Z,50.7405,1.5677,17.887,32.354,,4.268,28.357,0.8,0,0.396,1357,14.417,0,0,00111119111011143
6200443,0x3f,2024-09-16T05:40:00Z,50.7405,1.5677,17.917,32.352,,4.272,28.357,0.6,0,0.012,1027,10.858,0,0,00111119111011143
6200443,0x3f,2024-09-16T06:00:00Z,50.7405,1.5677,17.942,32.391,,4.278,28.357,0,0,0,0,4.182,0,0,00111119114044143
6200443,0x3f,2024-09-16T06:20:00Z,50.7405,1.5677,17.985,32.397,,4.283,28.357,0.08,0,0.276,134,1.565,0,0,00111119111011143
6200443,0x3f,2024-09-16T06:40:01Z,50.7405,1.5677,18.018,32.414,,4.288,28.357,0.04,0,0.012,61,0.721,0,0,00111119111011143
6200443,0x3f,2024-09-16T07:00:00Z,50.7405,1.5677,18.045,32.446,,4.294,28.357,0.03,0,0.105,48,0.635,0,0,00111119111011143
6200443,0x3f,2024-09-16T07:20:00Z,50.7405,1.5677,18.062,32.47,,4.3,28.357,0.03,0,0,48,0.586,0,0,00111119111041143
6200443,0x3f,2024-09-16T07:40:00Z,50.7405,1.5677,18.062,32.501,,4.303,28.357,0.03,0,0.53,48,0.586,0,0,00111119111011143
6200443,0x3f,2024-09-16T08:00:00Z,50.7405,1.5677,18.08,32.539,,4.305,28.357,0.05,0,0,85,1.039,0,0,00111119111041143
6200443,0x3f,2024-09-16T08:00:01Z,50.7405,1.5677,,,21.662,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-16T08:20:00Z,50.7405,1.5677,18.055,32.553,,4.308,28.357,0.07,0,0,122,1.296,0,0,00111119111041143
6200443,0x3f,2024-09-16T08:40:00Z,50.7405,1.5677,18.029,32.573,,4.308,28.357,0.11,0,2.153,183,1.932,0,0,00111119111011143
6200443,0x3f,2024-09-16T09:00:00Z,50.7405,1.5677,17.996,32.616,,4.31,28.357,0.19,0,0,330,3.338,0,0,00111119111041143
6200443,0x3f,2024-09-16T09:20:00Z,50.7405,1.5677,17.99,32.67,,4.317,28.357,0.29,0,0,489,5.16,0,0,00111119111041143
6200443,0x3f,2024-09-16T09:40:00Z,50.7405,1.5677,17.981,32.739,,4.323,28.357,0.89,0,0.193,1528,15.884,0,0,00111119111011143
6200443,0x3f,2024-09-16T10:00:00Z,50.7405,1.5677,17.981,32.775,,4.327,28.357,0.95,0,0.046,1626,17.376,0,0,00111119111011143
6200443,0x3f,2024-09-16T10:20:00Z,50.7405,1.5677,17.979,32.8,,4.33,28.357,0.73,0,0,1247,13.328,0,0,00111119111041143
6200443,0x3f,2024-09-16T10:40:00Z,50.7405,1.5677,17.978,32.829,,4.335,28.357,0.59,0,1.444,1014,9.868,0,0,00111119111011143
6200443,0x3f,2024-09-16T11:00:00Z,50.7405,1.5677,17.997,32.918,,4.345,28.357,0.94,0,0.058,1601,17.29,0,0,00111119111011143
6200443,0x3f,2024-09-16T11:20:00Z,50.7405,1.5677,18.026,32.949,,4.352,28.357,1.11,0,0.101,1895,20.066,0,0,00111119111011143
6200443,0x3f,2024-09-16T11:40:00Z,50.7405,1.5677,18.042,33.012,,4.361,28.357,0.85,0,0,1455,15.713,0,0,00111119111041143
6200443,0x3f,2024-09-16T12:00:00Z,50.7405,1.5677,18.061,33.091,,4.373,28.357,0.68,0,0.113,1161,12.937,0,3.588,00111119111011141
6200443,0x3f,2024-09-16T12:20:00Z,50.7405,1.5677,18.085,33.124,,4.379,28.357,0.54,0,0.295,917,9.061,0,0,00111119111011143
6200443,0x3f,2024-09-16T12:40:00Z,50.7405,1.5677,18.114,33.177,,4.386,28.357,0.39,0,0.214,672,6.872,0,0,00111119111011143
6200443,0x3f,2024-09-16T13:00:00Z,50.7405,1.5677,18.116,33.179,,4.388,28.357,0.52,0,0.154,892,9.599,0,0,00111119111011143
6200443,0x3f,2024-09-16T13:20:00Z,50.7405,1.5677,18.113,33.201,,4.391,28.357,1.04,0,0.383,1773,19.1,0,0,00111119111011143
6200443,0x3f,2024-09-16T13:40:00Z,50.7405,1.5677,18.103,33.212,,4.39,28.357,0.96,0,0.354,1638,17.217,0,0,00111119111011143
6200443,0x3f,2024-09-16T14:00:01Z,50.7405,1.5677,18.085,33.223,,4.39,28.357,2.54,0,0.607,4353,46.589,0,0,00111119111011143
6200443,0x3f,2024-09-16T14:20:00Z,50.7405,1.5677,18.098,33.256,,4.396,28.357,3.33,0,0.494,5710,60.603,0,0,00111119111011143
6200443,0x3f,2024-09-16T14:40:00Z,50.7405,1.5677,18.125,33.289,,4.402,28.357,2.98,0,0.399,5111,54.097,0,0,00111119111011143
6200443,0x3f,2024-09-16T15:00:00Z,50.7405,1.5677,18.148,33.317,,4.406,28.357,3.21,0,0.503,5502,59.307,0,0,00111119111011143
6200443,0x3f,2024-09-16T15:20:00Z,50.7405,1.5677,18.159,33.339,,4.411,28.357,4.16,0,0.535,7129,75.9,0,0,00111119111011143
6200443,0x3f,2024-09-16T15:40:00Z,50.7405,1.5677,18.165,33.338,,4.412,28.357,3.57,0,0.761,6114,65.042,0,0,00111119111011143
6200443,0x3f,2024-09-16T16:00:01Z,50.7405,1.5677,,,21.615,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-16T17:00:00Z,50.7405,1.5677,18.134,33.37,,4.412,28.357,4.18,0,0.693,7165,76.243,0,0,00111119111011143
6200443,0x3f,2024-09-16T17:20:00Z,50.7405,1.5677,18.119,33.374,,4.411,28.357,2.94,0,0.491,5038,53.889,0,0,00111119111011143
6200443,0x3f,2024-09-16T17:40:00Z,50.7405,1.5677,18.127,33.374,,4.412,28.357,2.38,0,0.392,4084,43.41,0,0,00111119111011143
6200443,0x3f,2024-09-16T18:00:00Z,50.7405,1.5677,18.186,33.408,,4.421,28.357,2.48,0,0.626,4255,45.244,0,0,00111119111011143
6200443,0x3f,2024-09-16T18:20:00Z,50.7405,1.5677,18.185,33.503,,4.429,28.357,2.52,0,0.516,4316,45.782,0,0,00111119111011143
6200443,0x3f,2024-09-16T18:40:00Z,50.7405,1.5677,18.174,33.578,,4.442,28.357,3.8,0,0.512,6517,69.603,0,0,00111119111011143
6200443,0x3f,2024-09-16T19:00:00Z,50.7405,1.5677,18.157,33.6,,4.442,28.357,4.2,0,0.629,7202,76.634,0,0,00111119111011143
6200443,0x3f,2024-09-16T19:20:00Z,50.7405,1.5677,18.162,33.674,,4.45,28.357,4.27,0,0.673,7336,78.028,0,0,00111119111011143
6200443,0x3f,2024-09-16T19:40:00Z,50.7405,1.5677,18.163,33.788,,4.462,28.357,3.33,0,0.517,5722,61.263,0,0,00111119111011143
6200443,0x3f,2024-09-16T20:00:00Z,50.7405,1.5677,18.148,33.878,,4.472,28.357,4.24,0,0.361,7288,77.6,0,0,00111119111011143
6200443,0x3f,2024-09-16T20:20:00Z,50.7405,1.5677,18.119,33.968,,4.474,28.357,4.49,0,0.503,7716,82.014,0,0,00111119111011143
6200443,0x3f,2024-09-16T20:40:00Z,50.7405,1.5677,18.049,34.01,,4.48,28.357,4.51,0,1.156,7764,82.54,0,0,00111119111011143
6200443,0x3f,2024-09-16T21:00:00Z,50.7405,1.5677,18.026,34.036,,4.48,28.357,4.66,0,0.914,8009,84.974,0,0,00111119111011143
6200443,0x3f,2024-09-16T21:20:00Z,50.7405,1.5677,18.014,33.994,,4.474,28.357,4.6,0,0.726,7911,83.836,0,0,00111119111011143
6200443,0x3f,2024-09-16T21:40:00Z,50.7405,1.5677,18.001,33.978,,4.471,28.357,4.68,0,0.793,8046,85.292,0,0,00111119111011143
6200443,0x3f,2024-09-16T22:00:00Z,50.7405,1.5677,17.921,33.754,,4.437,28.357,4.6,0,0.846,7899,83.836,0,0,00111119111011143
6200443,0x3f,2024-09-16T22:20:00Z,50.7405,1.5677,18.002,33.884,,4.46,28.357,4.56,0,0.586,7838,83.066,0,0,00111119111011143
6200443,0x3f,2024-09-16T22:40:00Z,50.7405,1.5677,18.024,33.899,,4.463,28.357,4.45,0,0.66,7642,81,0,0,00111119111011143
6200443,0x3f,2024-09-16T23:00:00Z,50.7405,1.5677,18.002,33.902,,4.462,28.357,4.5,0,0.772,7740,82.112,0,0,00111119111011143
6200443,0x3f,2024-09-16T23:20:00Z,50.7405,1.5677,17.982,33.911,,4.462,28.357,4.34,0,0.789,7459,78.957,0,0,00111119111011143
6200443,0x3f,2024-09-16T23:40:00Z,50.7405,1.5677,17.903,33.871,,4.449,28.357,4.41,0,0.852,7581,80.302,0,0,00111119111011143
6200443,0x3f,2024-09-17T00:00:00Z,50.7405,1.5677,17.891,33.861,,4.447,28.357,4.5,0,0.868,7740,81.807,0,0,00111119111011143
6200443,0x3f,2024-09-17T00:00:01Z,50.7405,1.5677,,,21.569,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-17T00:20:00Z,50.7405,1.5677,17.983,34.028,,4.476,28.357,4.51,0,1.078,7752,82.076,0,0,00111119111011143
6200443,0x3f,2024-09-17T00:40:00Z,50.7405,1.5677,17.899,33.89,,4.45,28.357,4.53,0,0.721,7789,82.357,0,0,00111119111011143
6200443,0x3f,2024-09-17T01:00:00Z,50.7405,1.5677,17.886,33.889,,4.45,28.357,4.56,0,0.725,7838,82.932,0,0,00111119111011143
6200443,0x3f,2024-09-17T01:20:00Z,50.7405,1.5677,17.902,33.898,,4.452,28.357,4.46,0,0.656,7667,81.097,0,0,00111119111011143
6200443,0x3f,2024-09-17T01:40:00Z,50.7405,1.5677,17.887,33.902,,4.45,28.357,4.52,0,0.553,7777,82.357,0,0,00111119111011143
6200443,0x3f,2024-09-17T02:00:00Z,50.7405,1.5677,17.866,33.893,,4.448,28.357,4.18,0,0.731,7190,75.9,0,0,00111119111011143
6200443,0x3f,2024-09-17T02:20:00Z,50.7405,1.5677,17.839,33.876,,4.443,28.357,4.49,0,0.895,7728,81.697,0,0,00111119111011143
6200443,0x3f,2024-09-17T02:40:00Z,50.7405,1.5677,17.828,33.882,,4.443,28.357,4.29,0,0.663,7385,77.906,0,0,00111119111011143
6200443,0x3f,2024-09-17T03:00:00Z,50.7405,1.5677,17.765,33.807,,4.427,28.357,4.43,0,1.235,7618,80.437,0,0,00111119111011143
6200443,0x3f,2024-09-17T03:20:00Z,50.7405,1.5677,17.712,33.753,,4.416,28.357,4.34,0,0.686,7459,78.713,0,0,00111119111011143
6200443,0x3f,2024-09-17T03:40:00Z,50.7405,1.5677,17.71,33.763,,4.418,28.357,4.33,0,0.716,7447,78.444,0,0,00111119111011143
6200443,0x3f,2024-09-17T04:00:00Z,50.7405,1.5677,17.695,33.728,,4.411,28.357,4.08,0,0.628,7006,73.846,0,0,00111119111011143
6200443,0x3f,2024-09-17T04:20:00Z,50.7405,1.5677,17.663,33.705,,4.406,28.357,4.08,0,0.565,7006,73.858,0,0,00111119111011143
6200443,0x3f,2024-09-17T04:40:00Z,50.7405,1.5677,17.634,33.676,,4.399,28.357,3.99,0,0.679,6860,72.269,0,0,00111119111011143
6200443,0x3f,2024-09-17T05:00:00Z,50.7405,1.5677,17.605,33.626,,4.391,28.357,3.99,0,0.888,6860,72.073,0,0,00111119111011143
6200443,0x3f,2024-09-17T05:20:00Z,50.7405,1.5677,17.614,33.583,,4.387,28.357,4.08,0,0.745,7006,73.687,0,0,00111119111011143
6200443,0x3f,2024-09-17T05:40:00Z,50.7405,1.5677,17.643,33.581,,4.389,28.357,3.86,0,0.262,6627,69.762,0,0,00111119111011143
6200443,0x3f,2024-09-17T06:00:00Z,50.7405,1.5677,17.73,33.59,,4.399,28.357,3.76,0,0.251,6456,68.013,0,0,00111119111011143
6200443,0x3f,2024-09-17T06:20:00Z,50.7405,1.5677,17.763,33.6,,4.404,28.357,3.53,0,0.043,6065,63.99,0,0,00111119111011143
6200443,0x3f,2024-09-17T06:40:00Z,50.7405,1.5677,17.854,33.605,,4.413,28.357,3.14,0,0,5392,57.057,0,0,00111119111041143
6200443,0x3f,2024-09-17T07:00:01Z,50.7405,1.5677,17.955,33.626,,4.424,28.357,2.65,0,0.013,4548,48.167,0,0,00111119111011143
6200443,0x3f,2024-09-17T07:20:00Z,50.7405,1.5677,17.982,33.614,,4.426,28.357,2.44,0,0,4182,44.327,0,0,00111119111041143
6200443,0x3f,2024-09-17T07:40:00Z,50.7405,1.5677,17.99,33.621,,4.428,28.357,2.47,0,0.062,4243,44.804,0,0,00111119111011143
6200443,0x3f,2024-09-17T08:00:00Z,50.7405,1.5677,17.998,33.657,,4.432,28.357,2.98,0,0,5111,54.232,0,0,00111119111041143
6200443,0x3f,2024-09-17T08:00:01Z,50.7405,1.5677,,,21.496,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-17T08:20:00Z,50.7405,1.5677,18.008,33.661,,4.442,28.357,3.35,0,0,5759,61.141,0,0,00111119111041143
6200443,0x3f,2024-09-17T08:40:00Z,50.7405,1.5677,18.015,33.682,,4.437,28.357,3.46,0,0,5942,62.743,0,0,00111119111041143
6200443,0x3f,2024-09-17T09:00:00Z,50.7405,1.5677,18.005,33.717,,4.44,28.357,3.66,0,0.046,6285,66.313,0,0,00111119111011143
6200443,0x3f,2024-09-17T09:20:01Z,50.7405,1.5677,17.955,33.762,,4.439,28.357,4.06,0,0.056,6982,73.883,0,0,00111119111011143
6200443,0x3f,2024-09-17T09:40:00Z,50.7405,1.5677,17.93,33.77,,4.44,28.357,4.14,0,0.035,7116,75.289,0,0,00111119111011143
6200443,0x3f,2024-09-17T10:00:00Z,50.7405,1.5677,17.929,33.814,,4.445,28.357,4,0,0.119,6872,72.648,0,0,00111119111011143
6200443,0x3f,2024-09-17T10:20:00Z,50.7405,1.5677,17.925,33.833,,4.447,28.357,4.37,0,0.113,7508,79.434,0,0,00111119111011143
6200443,0x3f,2024-09-17T10:40:00Z,50.7405,1.5677,17.929,33.88,,4.454,28.357,4.24,0,0.104,7288,77.038,0,0,00111119111011143
6200443,0x3f,2024-09-17T11:00:00Z,50.7405,1.5677,17.939,33.93,,4.459,28.357,4.64,0,0.152,7972,84.448,0,0,00111119111011143
6200443,0x3f,2024-09-17T11:20:00Z,50.7405,1.5677,17.957,33.996,,4.471,28.357,4.69,0,0.217,8070,85.414,0,0,00111119111011143
6200443,0x3f,2024-09-17T11:40:00Z,50.7405,1.5677,17.973,34.036,,4.475,28.357,4.72,0,0.335,8119,86.001,0,0,00111119111011143
6200443,0x3f,2024-09-17T12:00:00Z,50.7405,1.5677,17.974,34.002,,4.471,28.357,4.78,0,0.396,8229,87.163,0,0,00111119111011143
6200443,0x3f,2024-09-17T12:20:00Z,50.7405,1.5677,17.981,34.035,,4.476,28.357,4.8,0,0.421,8254,87.468,0,0,00111119111011143
6200443,0x3f,2024-09-17T12:40:00Z,50.7405,1.5677,17.988,34.042,,4.478,28.357,4.88,0,0.372,8388,88.862,0,0.385,00111119111011141
6200443,0x3f,2024-09-17T13:00:00Z,50.7405,1.5677,18.01,34.071,,4.483,28.357,4.88,0,0.266,8400,88.997,0,0.014,00111119111011141
6200443,0x3f,2024-09-17T13:20:00Z,50.7405,1.5677,18.031,34.085,,4.486,28.357,4.89,0,0.314,8413,89.229,0,0.268,00111119111011141
6200443,0x3f,2024-09-17T13:40:00Z,50.7405,1.5677,18.016,34.06,,4.482,28.357,4.86,0,0.301,8364,88.728,0,1.636,00111119111011141
6200443,0x3f,2024-09-17T14:00:00Z,50.7405,1.5677,17.981,33.992,,4.47,28.357,4.88,0,0.415,8388,88.887,0,0.385,00111119111011141
6200443,0x3f,2024-09-17T14:20:00Z,50.7405,1.5677,17.982,33.914,,4.462,28.357,4.9,0,0.508,8425,89.266,0,0.936,00111119111011141
6200443,0x3f,2024-09-17T14:40:00Z,50.7405,1.5677,17.999,33.858,,4.457,28.357,4.93,0,0.594,8474,89.792,0,1.88,00111119111011141
6200443,0x3f,2024-09-17T15:00:00Z,50.7405,1.5677,18.008,33.851,,4.457,28.357,4.91,0,0.631,8437,89.388,0,1.742,00111119111011141
6200443,0x3f,2024-09-17T15:20:00Z,50.7405,1.5677,18.014,33.85,,4.458,28.357,4.89,0,0.619,8413,89.217,0,2.835,00111119111011141
6200443,0x3f,2024-09-17T15:40:00Z,50.7405,1.5677,18.021,33.87,,4.46,28.357,4.87,0,0.543,8376,88.801,0,3.715,00111119111011141
6200443,0x3f,2024-09-17T16:00:01Z,50.7405,1.5677,18.013,33.855,21.479,4.457,28.357,4.7,0,0.651,8082,85.671,0,3.609,00111110111011141
6200443,0x3f,2024-09-17T16:20:00Z,50.7405,1.5677,17.994,33.849,,4.456,28.357,4.67,0,0.603,8033,85.194,0,3.439,00111119111011141
6200443,0x3f,2024-09-17T16:40:00Z,50.7405,1.5677,17.966,33.819,,4.449,28.357,4.66,0,0.806,8009,84.949,0,3.969,00111119111011141
6200443,0x3f,2024-09-17T17:00:00Z,50.7405,1.5677,17.952,33.791,,4.445,28.357,4.64,0,0.935,7972,84.46,0,5.974,00111119111011141
6200443,0x3f,2024-09-17T17:20:00Z,50.7405,1.5677,17.946,33.758,,4.439,28.357,4.7,0,0.968,8082,85.597,0,8.837,00111119111011141
6200443,0x3f,2024-09-17T17:40:00Z,50.7405,1.5677,17.917,33.717,,4.431,28.357,4.63,0,0.971,7960,84.338,0,11.351,00111119111011141
6200443,0x3f,2024-09-17T18:00:00Z,50.7405,1.5677,17.893,33.679,,4.426,28.357,4.54,0,1.188,7789,82.381,0,10.746,00111119111011141
6200443,0x3f,2024-09-17T18:20:00Z,50.7405,1.5677,17.971,33.737,,4.44,28.357,4.4,0,0.796,7557,80.058,0,1.435,00111119111011141
6200443,0x3f,2024-09-17T18:40:00Z,50.7405,1.5677,18.042,33.771,,4.45,28.357,4.34,0,0.648,7459,78.994,0,0.342,00111119111011141
6200443,0x3f,2024-09-17T19:00:01Z,50.7405,1.5677,18.065,33.819,,4.458,28.357,4.54,0,0.736,7801,82.748,0,0,00111119111011143
6200443,0x3f,2024-09-17T19:20:00Z,50.7405,1.5677,18.09,33.995,,4.484,28.357,4.56,0,0.46,7838,83.103,0,0,00111119111011143
6200443,0x3f,2024-09-17T19:40:00Z,50.7405,1.5677,18.1,34.102,,4.495,28.357,4.66,0,0.448,8021,85.157,0,4.065,00111119111011141
6200443,0x3f,2024-09-17T20:00:00Z,50.7405,1.5677,18.078,34.289,,4.515,28.357,4.77,0,0.428,8217,87.211,0,0.374,00111119111011141
6200443,0x3f,2024-09-17T20:20:00Z,50.7405,1.5677,18.078,34.291,,4.515,28.357,4.8,0,0.363,8266,87.823,0,0.141,00111119111011141
6200443,0x3f,2024-09-17T20:40:00Z,50.7405,1.5677,18.051,34.284,,4.512,28.357,4.84,0,0.449,8339,88.532,0,0.586,00111119111011141
6200443,0x3f,2024-09-17T21:00:01Z,50.7405,1.5677,18.044,34.267,,4.51,28.357,4.84,0,0.733,8339,88.52,0,1.636,00111119111011141
6200443,0x3f,2024-09-17T21:20:00Z,50.7405,1.5677,18.006,34.254,,4.503,28.357,4.85,0,0.77,8351,88.569,0,0.586,00111119111011141
6200443,0x3f,2024-09-17T21:40:00Z,50.7405,1.5677,17.94,34.175,,4.488,28.357,4.89,0,1.13,8425,89.351,0,4.33,00111119111011141
6200443,0x3f,2024-09-17T22:00:00Z,50.7405,1.5677,17.932,34.185,,4.488,28.357,4.93,0,1.129,8498,89.914,0,3.471,00111119111011141
6200443,0x3f,2024-09-17T22:20:00Z,50.7405,1.5677,17.941,34.129,,4.483,28.357,4.92,0,0.93,8474,89.779,0,2.994,00111119111011141
6200443,0x3f,2024-09-17T22:40:00Z,50.7405,1.5677,17.91,34.045,,4.47,28.357,4.88,0,0.855,8400,88.923,0,1.657,00111119111011141
6200443,0x3f,2024-09-17T23:00:00Z,50.7405,1.5677,17.912,34.083,,4.469,28.357,4.76,0,0.856,8192,86.612,0,2.76,00111119111011141
6200443,0x3f,2024-09-17T23:20:00Z,50.7405,1.5677,17.892,34.061,,4.47,28.357,4.8,0,0.887,8254,87.309,0,1.626,00111119111011141
6200443,0x3f,2024-09-17T23:40:00Z,50.7405,1.5677,17.88,34.058,,4.468,28.357,4.8,0,1.034,8266,87.432,0,1.901,00111119111011141
6200443,0x3f,2024-09-18T00:00:00Z,50.7405,1.5677,17.887,34.092,,4.473,28.357,4.75,0,0.832,8180,86.551,0,0,00111119111011143
