PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200310,0x3f,2025-01-26T13:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T13:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.862,32.49,,3.462,0.379,5.68,1.202,3.16,9840,85.12,9.32,21.499,001119999999999119111011111
6200310,0x3f,2025-01-26T13:45:02Z,49.3438,-0.3074,7.4,0,990,-3,236.3,14.7,,0,177.2,10.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T13:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T14:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.873,32.493,,3.463,0.469,5.67,1.191,2.482,9830,85.07,9.32,17.302,001119999999999119111011111
6200310,0x3f,2025-01-26T14:05:02Z,49.3438,-0.3074,8.3,9.4,991,-3,229.2,14.6,,0,179.3,12,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T14:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T14:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.877,32.477,,3.462,0.466,5.68,1.168,3.328,9840,85.17,9.327,8.506,001119999999999119111011111
6200310,0x3f,2025-01-26T14:25:02Z,49.3438,-0.3074,8.4,0,989,-3,241.7,18.5,,0,193,18.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T14:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T14:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.875,32.479,,3.462,0.569,5.68,1.04,3.268,9840,85.25,9.326,5.601,001119999999999119111011111
6200310,0x3f,2025-01-26T14:45:01Z,49.3438,-0.3074,8.9,0,989,-3,228.1,16.5,,0,184,9.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T14:59:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T15:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.861,32.5,,3.463,0.535,5.68,1.055,2.558,9840,85.21,9.327,4.636,001119999999999119111011111
6200310,0x3f,2025-01-26T15:05:03Z,49.3438,-0.3074,9.5,0,989,-3,229.6,13.6,,0,150.4,6.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T15:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T15:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.859,32.607,,3.473,0.504,5.68,1.178,2.676,9849,85.2,9.329,3.846,001119999999999119111011111
6200310,0x3f,2025-01-26T15:25:01Z,49.3438,-0.3074,9.1,0,990,-3,240.9,14.2,,0,180.6,9.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T15:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T15:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.854,32.693,,3.481,0.435,5.69,1.186,2.595,9870,85.42,9.321,3.927,001119999999999119111011111
6200310,0x3f,2025-01-26T15:45:01Z,49.3438,-0.3074,9.8,9.8,991,-3,233.8,13.1,,0,187.6,6.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T15:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T16:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.925,32.893,,3.506,0.491,5.69,1.199,2.203,9880,85.6,9.326,3.534,001119999999999119111011111
6200310,0x3f,2025-01-26T16:00:02Z,49.3438,-0.3074,,,,,,,,,,,,,28.285,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-01-26T16:05:01Z,49.3438,-0.3074,9.8,0,990,-3,228.1,11,,0,192.1,7.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T16:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T16:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.899,32.882,,3.503,0.48,5.68,1.178,2.532,9860,85.46,9.326,2.699,001119999999999119111011111
6200310,0x3f,2025-01-26T16:25:01Z,49.3438,-0.3074,9.5,0,990,-3,254.4,8.8,,0,215.5,5.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T16:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T16:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.843,32.885,,3.498,0.396,5.69,1.156,2.763,9880,85.52,9.326,2.447,001119999999999119111011111
6200310,0x3f,2025-01-26T16:45:01Z,49.3438,-0.3074,9.4,0,989,-3,324.8,9.2,,0,208.2,5.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T16:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T17:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.761,32.885,,3.491,0.401,5.7,1.151,4.612,9900,85.71,9.326,2.83,001119999999999119111011111
6200310,0x3f,2025-01-26T17:05:01Z,49.3438,-0.3074,9.4,0,989,-3,354.4,2.3,,0,350.1,1.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T17:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T17:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.527,32.816,,3.463,0.399,5.71,1.105,3.155,9929,85.43,9.319,3.652,001119999999999119111011111
6200310,0x3f,2025-01-26T17:25:02Z,49.3438,-0.3074,9.5,9.7,990,-3,353.3,3.6,,0,15,1.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T17:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T17:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.311,32.791,,3.442,0.379,5.74,1.085,2.537,9970,85.28,9.316,5.743,001119999999999119111011111
6200310,0x3f,2025-01-26T17:45:01Z,49.3438,-0.3074,9.4,0,989,-3,355.6,3.4,,0,337.8,1.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T17:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T18:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.297,32.819,,3.444,0.433,5.76,1.121,2.613,10020,85.6,9.388,6.238,001119999999999119111011111
6200310,0x3f,2025-01-26T18:05:01Z,49.3438,-0.3074,9.7,0,989,-3,254.5,8,,0,168.8,1.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T18:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T18:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.317,32.831,,3.447,0.513,5.76,1.166,2.76,10020,85.6,9.398,5.475,001119999999999119111011111
6200310,0x3f,2025-01-26T18:25:01Z,49.3438,-0.3074,9.8,0,989,-3,222.6,8.7,,0,206.3,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T18:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T18:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.327,32.838,,3.448,0.427,5.77,1.154,2.306,10029,85.63,9.401,4.984,001119999999999119111011111
6200310,0x3f,2025-01-26T18:45:02Z,49.3438,-0.3074,9.7,0.3,988,-3,302,8.6,,0,201.9,4.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T18:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T19:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.367,32.86,,3.454,0.474,5.77,1.046,2.592,10029,85.7,9.398,4.167,001119999999999119111011111
6200310,0x3f,2025-01-26T19:05:01Z,49.3438,-0.3074,9.9,7.3,989,-3,200.6,9.6,,0,181.2,6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T19:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T19:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.327,32.838,,3.449,0.488,5.76,1.101,2.421,10020,85.6,9.401,4.516,001119999999999119111011111
6200310,0x3f,2025-01-26T19:25:01Z,49.3438,-0.3074,10.1,3.3,988,-3,225,11,,0,133.1,6.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T19:39:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T19:40:01Z,49.3438,-0.3074,,,,,,,,,,,8.316,32.841,,3.447,0.368,5.76,1.149,2.637,10020,85.64,9.403,4.654,001119999999999119111011111
6200310,0x3f,2025-01-26T19:45:01Z,49.3438,-0.3074,10.5,1.9,986,-3,193.6,13.5,,0,193.5,10,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T19:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T20:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.323,32.846,,3.448,0.487,5.77,1.156,2.558,10029,85.75,9.405,5.245,001119999999999119111011111
6200310,0x3f,2025-01-26T20:05:02Z,49.3438,-0.3074,10.5,1.9,986,-3,234.9,13.1,,0,181.7,9.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T20:19:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T20:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.335,32.867,,3.451,0.448,5.77,1.067,2.711,10040,85.74,9.402,3.872,001119999999999119111011111
6200310,0x3f,2025-01-26T20:25:01Z,49.3438,-0.3074,10.2,2.6,985,-3,224.2,14.5,,0,155.8,10.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T20:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T20:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.34,32.872,,3.452,0.447,5.77,1.114,2.553,10040,85.81,9.402,4.316,001119999999999119111011111
6200310,0x3f,2025-01-26T20:45:01Z,49.3438,-0.3074,8.6,6.7,986,-3,216.8,14.5,,0,165,11.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T20:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T21:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.383,32.904,,3.459,0.297,5.77,1.139,2.684,10040,85.87,9.401,3.935,001119999999999119111011111
6200310,0x3f,2025-01-26T21:05:01Z,49.3438,-0.3074,8.8,3,984,-3,179.5,13,,0,166.3,7.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T21:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T21:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.415,32.894,,3.461,0.377,5.76,1.238,2.981,10020,85.85,9.401,3.622,001119999999999119111011111
6200310,0x3f,2025-01-26T21:25:02Z,49.3438,-0.3074,9.3,2.1,983,-3,212.1,13.6,,0,160.6,7.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T21:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T21:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.446,32.889,,3.463,0.515,5.77,1.171,3.655,10029,85.96,9.403,4.837,001119999999999119111011111
6200310,0x3f,2025-01-26T21:45:02Z,49.3438,-0.3074,9.1,0.5,982,-3,181,16.6,,0,170.9,8.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T21:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T22:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.486,32.873,,3.465,0.301,5.76,1.186,3.084,10010,85.82,9.405,6.888,001119999999999119111011111
6200310,0x3f,2025-01-26T22:05:01Z,49.3438,-0.3074,9.5,2.9,981,-3,231,17.8,,0,168.2,12.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T22:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T22:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.46,32.838,,3.46,0.458,5.75,1.214,4.125,10000,85.75,9.403,6.014,001119999999999119111011111
6200310,0x3f,2025-01-26T22:25:01Z,49.3438,-0.3074,9,4.5,981,-3,197.2,15.3,,0,178.9,9.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T22:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T22:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.396,32.82,,3.453,0.343,5.77,1.155,3.605,10029,85.85,9.401,6.601,001119999999999119111011111
6200310,0x3f,2025-01-26T22:45:02Z,49.3438,-0.3074,9.8,1.8,980,-3,229.8,15.8,,0,172.4,11.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T22:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T23:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.48,32.825,,3.46,0.333,5.77,1.225,4.669,10020,85.89,9.4,5.894,001119999999999119111011111
6200310,0x3f,2025-01-26T23:05:01Z,49.3438,-0.3074,9.3,2,979,-3,187.1,18.7,,0,180.6,11.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T23:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T23:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.644,32.85,,3.476,0.353,5.76,1.167,4.827,10000,86,9.408,8.924,001119999999999119111011111
6200310,0x3f,2025-01-26T23:25:01Z,49.3438,-0.3074,9.3,1.1,980,-3,202.5,18.9,,0,194.1,11.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T23:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-26T23:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.743,32.881,,3.489,0.531,5.74,1.073,3.197,9979,86.03,9.408,6.947,001119999999999119111011111
6200310,0x3f,2025-01-26T23:45:01Z,49.3438,-0.3074,8.9,0.8,979,-3,204.1,20.6,,0,186.7,16.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-26T23:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T00:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.834,32.883,,3.497,0.271,5.72,1.04,3.434,9929,85.88,9.407,6.377,001119999999999119111011111
6200310,0x3f,2025-01-27T00:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.282,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-01-27T00:05:01Z,49.3438,-0.3074,10,4.5,981,-3,198.1,13.2,,0,186,6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T00:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T00:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.855,32.845,,3.495,0.358,5.71,1.224,2.35,9910,85.77,9.406,4.575,001119999999999119111011111
6200310,0x3f,2025-01-27T00:25:01Z,49.3438,-0.3074,10.6,0,981,-3,220.2,14.5,,0,211.4,12.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T00:39:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T00:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.859,32.812,,3.493,0.346,5.69,1.068,2.689,9880,85.57,9.335,7.476,001119999999999119111011111
6200310,0x3f,2025-01-27T00:45:01Z,49.3438,-0.3074,10.5,0,982,-3,242.7,14.8,,0,228.3,10.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T00:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T01:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.861,32.797,,3.491,0.376,5.7,1.165,2.884,9889,85.64,9.332,4.318,001119999999999119111011111
6200310,0x3f,2025-01-27T01:05:01Z,49.3438,-0.3074,9.9,0,982,-3,249.7,13.7,,0,235.4,14.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T01:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T01:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.865,32.778,,3.49,0.444,5.7,1.163,2.787,9889,85.59,9.327,3.948,001119999999999119111011111
6200310,0x3f,2025-01-27T01:25:02Z,49.3438,-0.3074,9.8,0,983,-3,241.9,14.5,,0,225,10,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T01:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T01:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.874,32.773,,3.49,0.362,5.7,1.151,2.758,9900,85.68,9.333,4.051,001119999999999119111011111
6200310,0x3f,2025-01-27T01:45:01Z,49.3438,-0.3074,9.6,2.9,984,-3,237.3,13.5,,0,226.8,8.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T01:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T02:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.873,32.768,,3.49,0.48,5.69,1.206,2.537,9880,85.549,9.33,6.169,001119999999999119111011111
6200310,0x3f,2025-01-27T02:05:02Z,49.3438,-0.3074,9.6,0,985,-3,238.5,13.2,,0,215.2,9.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T02:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T02:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.871,32.771,,3.49,0.439,5.7,1.149,2.49,9889,85.57,9.33,4.962,001119999999999119111011111
6200310,0x3f,2025-01-27T02:25:01Z,49.3438,-0.3074,9.4,0,985,-3,226.1,12.8,,0,207.4,8.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T02:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T02:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.864,32.774,,3.489,0.431,5.7,1.14,2.655,9889,85.53,9.33,4.137,001119999999999119111011111
6200310,0x3f,2025-01-27T02:45:03Z,49.3438,-0.3074,9.4,0,986,-3,234.9,12.4,,0,221,9.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T02:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T03:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.86,32.781,,3.49,0.37,5.69,1.147,2.692,9880,85.6,9.332,4.139,001119999999999119111011111
6200310,0x3f,2025-01-27T03:05:02Z,49.3438,-0.3074,9.4,0,985,-3,239.4,12.8,,0,216.4,9.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T03:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T03:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.848,32.785,,3.489,0.48,5.7,1.072,3.016,9889,85.549,9.33,4.033,001119999999999119111011111
6200310,0x3f,2025-01-27T03:25:01Z,49.3438,-0.3074,9.1,2.1,986,-3,226.8,11.9,,0,215.8,9.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T03:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T03:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.841,32.794,,3.489,0.571,5.7,1.094,3.331,9900,85.64,9.332,5.766,001119999999999119111011111
6200310,0x3f,2025-01-27T03:45:02Z,49.3438,-0.3074,9.3,0,986,-3,223.9,12,,0,209.8,6.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T03:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T04:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.822,32.802,,3.488,0.474,5.7,1.158,4.212,9900,85.67,9.328,4.31,001119999999999119111011111
6200310,0x3f,2025-01-27T04:05:03Z,49.3438,-0.3074,9.1,0,987,-3,240.6,8.9,,0,195.8,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T04:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T04:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.815,32.849,,3.492,0.377,5.71,1.147,2.768,9910,85.74,9.326,3.899,001119999999999119111011111
6200310,0x3f,2025-01-27T04:25:02Z,49.3438,-0.3074,8.1,0,987,-3,244.5,6.7,,0,221.5,4.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T04:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T04:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.675,32.866,,3.481,0.441,5.72,1.15,3.102,9929,85.75,9.329,3.386,001119999999999119111011111
6200310,0x3f,2025-01-27T04:45:02Z,49.3438,-0.3074,8.2,0,987,-3,266.3,6.3,,0,252.4,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T04:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T05:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.576,32.847,,3.471,0.374,5.74,1.212,2.91,9970,85.85,9.325,3.719,001119999999999119111011111
6200310,0x3f,2025-01-27T05:05:01Z,49.3438,-0.3074,7,3.6,987,-3,274.7,5.2,,0,77.5,1.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T05:19:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T05:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.504,32.845,,3.464,0.368,5.74,1.139,2.895,9979,85.71,9.401,4.927,001119999999999119111011111
6200310,0x3f,2025-01-27T05:25:01Z,49.3438,-0.3074,7.5,0,987,-3,273.4,2.2,,0,187.9,1.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T05:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T05:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.388,32.82,,3.451,0.395,5.75,1.146,2.185,10000,85.75,9.401,4.731,001119999999999119111011111
6200310,0x3f,2025-01-27T05:45:01Z,49.3438,-0.3074,7.7,0.2,987,-3,333.1,2.2,,0,22,1.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T05:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T06:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.336,32.789,,3.444,0.371,5.76,1.141,2.703,10010,85.549,9.403,6.326,001119999999999119111011111
6200310,0x3f,2025-01-27T06:05:01Z,49.3438,-0.3074,7.8,0,987,-3,265.1,6.5,,0,225.3,4.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T06:19:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T06:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.298,32.76,,3.438,0.423,5.75,1.118,2.679,10000,85.43,9.4,6.727,001119999999999119111011111
6200310,0x3f,2025-01-27T06:25:01Z,49.3438,-0.3074,8.4,0.7,987,-3,239.5,7.6,,0,228.8,5.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T06:39:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-01-27T06:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.289,32.762,,3.438,0.374,5.77,1.106,2.266,10020,85.549,9.401,7.515,001119999999999119111011111
6200310,0x3f,2025-01-27T06:45:01Z,49.3438,-0.3074,8.3,5.1,988,-3,215.8,9,,0,208.3,8.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-01-27T06:59:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
