PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),AMON LEVEL1 (millimole/m3),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),NTRA LEVEL1 (millimole/m3),NTRI LEVEL1 (millimole/m3),OSAT LEVEL1 (%),PHOS LEVEL1 (millimole/m3),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2025-02-12T11:00:00Z,50.7405,1.5677,7.301,32.743,,,3.349,0.574,6.58,0.249,1.462,11451,,,95.157,,0,18.282,001111199111011991941
6200443,0x3f,2025-02-12T11:20:00Z,50.7405,1.5677,7.31,32.821,,,3.357,0.574,6.58,0.276,1.342,11463,,,95.194,,0,18.2,001111199111011991941
6200443,0x3f,2025-02-12T11:40:00Z,50.7405,1.5677,7.323,32.845,,,3.36,0.596,6.59,0.257,1.449,11475,,,95.355,,0,18.076,001111199111011991941
6200443,0x3f,2025-02-12T12:00:00Z,50.7405,1.5677,7.342,32.914,,,3.369,0.603,6.57,0.252,1.308,11451,,,95.219,,0,17.946,001111199111011991941
6200443,0x3f,2025-02-12T12:20:00Z,50.7405,1.5677,7.36,32.951,,,3.373,0.589,6.57,0.278,1.28,11451,,,95.219,,0,18.221,001111199111011991941
6200443,0x3f,2025-02-12T12:40:00Z,50.7405,1.5677,7.371,32.958,,,3.375,0.597,6.56,0.264,1.209,11438,,,95.219,,0,18.381,001111199111011991941
6200443,0x3f,2025-02-12T13:00:00Z,50.7405,1.5677,7.359,32.876,,,3.367,0.601,6.56,0.269,1.091,11438,,,95.207,,0,18.235,001111199111011991941
6200443,0x3f,2025-02-12T13:20:00Z,50.7405,1.5677,7.35,32.869,,,3.365,0.601,6.56,0.259,2.307,11438,,,95.293,,0,18.214,001111199111011991941
6200443,0x3f,2025-02-12T13:40:00Z,50.7405,1.5677,7.364,32.891,,,3.369,0.58,6.57,0.264,1.129,11451,,,95.318,,0,18.39,001111199111011991941
6200443,0x3f,2025-02-12T14:00:00Z,50.7405,1.5677,7.362,32.843,,,3.364,0.592,6.59,0.255,1.231,11475,,,95.627,,0,17.853,001111199111011991941
6200443,0x3f,2025-02-12T14:20:00Z,50.7405,1.5677,7.355,32.626,,,3.343,0.568,6.61,0.272,1.11,11500,,,95.776,,0,18.179,001111199111011991941
6200443,0x3f,2025-02-12T14:40:00Z,50.7405,1.5677,7.339,32.473,,,3.328,0.588,6.59,0.283,1.148,11463,,,95.726,,0,17.938,001111199111011991941
6200443,0x3f,2025-02-12T15:00:00Z,50.7405,1.5677,7.19,29.577,,,3.044,0.596,6.66,0.262,1.028,11376,,,94.564,,0,17.977,001111199111011991941
6200443,0x3f,2025-02-12T15:20:00Z,50.7405,1.5677,7.229,30.491,,,3.135,0.588,6.64,0.268,0.944,11401,,,94.947,,0,17.717,001111199111011991941
6200443,0x3f,2025-02-12T15:40:00Z,50.7405,1.5677,7.189,30.157,,,3.099,0.584,6.63,0.269,0.974,11376,,,94.44,,0,17.761,001111199111011991941
6200443,0x3f,2025-02-12T16:00:00Z,50.7405,1.5677,7.141,30.005,,,3.081,0.601,6.67,0.258,0.99,11426,,,94.824,,0,18.027,001111199111011991941
6200443,0x3f,2025-02-12T16:00:01Z,50.7405,1.5677,,,,24.033,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-12T16:20:00Z,50.7405,1.5677,7.144,30.346,,,3.113,0.597,6.66,0.264,1.129,11438,,,94.811,,0,18.196,001111199111011991941
6200443,0x3f,2025-02-12T16:40:00Z,50.7405,1.5677,7.142,30.558,,,3.133,0.603,6.65,0.256,1.018,11438,,,94.848,,0,18.016,001111199111011991941
6200443,0x3f,2025-02-12T17:00:00Z,50.7405,1.5677,7.109,30.42,,,3.117,0.606,6.66,0.266,0.95,11438,,,94.663,,0,18.074,001111199111011991941
6200443,0x3f,2025-02-12T17:20:00Z,50.7405,1.5677,7.084,30.332,,,3.108,0.591,6.66,0.251,0.894,11438,,,94.811,,0,17.893,001111199111011991941
6200443,0x3f,2025-02-12T17:40:00Z,50.7405,1.5677,7.069,30.311,,,3.104,0.607,6.67,0.265,1.186,11451,,,94.712,,0,17.936,001111199111011991941
6200443,0x3f,2025-02-12T18:00:00Z,50.7405,1.5677,7.07,30.374,,,3.111,0.594,6.68,0.248,1.022,11475,,,94.972,,0,17.831,001111199111011991941
6200443,0x3f,2025-02-12T18:20:00Z,50.7405,1.5677,7.233,31.758,,,3.252,0.589,6.62,0.264,0.931,11463,,,94.725,,0,17.763,001111199111011991941
6200443,0x3f,2025-02-12T18:40:00Z,50.7405,1.5677,7.316,32.584,,,3.334,0.603,6.58,0.275,0.995,11451,,,94.972,,0,17.794,001111199111011991941
6200443,0x3f,2025-02-12T19:00:00Z,50.7405,1.5677,7.29,32.488,,,3.324,0.595,6.56,0.264,1.043,11414,,,94.836,,0,18.208,001111199111011991941
6200443,0x3f,2025-02-12T19:20:00Z,50.7405,1.5677,7.368,32.927,,,3.372,0.606,6.6,0.273,1.054,11512,,,95.838,,0,18.309,001111199111011991941
6200443,0x3f,2025-02-12T19:40:00Z,50.7405,1.5677,7.401,33.007,,,3.382,0.616,6.6,0.265,1.058,11500,,,95.714,,0,18.672,001111199111011991941
6200443,0x3f,2025-02-12T20:00:00Z,50.7405,1.5677,7.412,33.062,,,3.388,0.615,6.59,0.251,1.399,11500,,,95.8,,0,19.305,001111199111011991941
6200443,0x3f,2025-02-12T20:20:00Z,50.7405,1.5677,7.407,33.05,,,3.387,0.594,6.59,0.274,1.085,11500,,,95.813,,0,19.641,001111199111011991941
6200443,0x3f,2025-02-12T20:40:00Z,50.7405,1.5677,7.424,33.086,,,3.392,0.608,6.6,0.279,1.104,11512,,,95.813,,0,19.4,001111199111011991941
6200443,0x3f,2025-02-12T21:00:00Z,50.7405,1.5677,7.43,33.089,,,3.393,0.638,6.59,0.26,1.219,11488,,,95.974,,0,20.11,001111199111011991941
6200443,0x3f,2025-02-12T21:20:00Z,50.7405,1.5677,7.429,33.09,,,3.392,0.587,6.59,0.263,1.116,11488,,,95.862,,0,20.386,001111199111011991941
6200443,0x3f,2025-02-12T21:40:00Z,50.7405,1.5677,7.421,33.089,,,3.391,0.591,6.57,0.255,1.197,11463,,,95.701,,0,19.858,001111199111011991941
6200443,0x3f,2025-02-12T22:00:00Z,50.7405,1.5677,7.396,33.038,,,3.385,0.583,6.58,0.24,1.226,11475,,,95.615,,0,19.926,001111199111011991941
6200443,0x3f,2025-02-12T22:20:00Z,50.7405,1.5677,7.357,32.94,,,3.373,0.616,6.59,0.256,1.067,11488,,,95.565,,0,19.268,001111199111011991941
6200443,0x3f,2025-02-12T22:40:00Z,50.7405,1.5677,7.341,32.912,,,3.368,0.591,6.6,0.253,0.945,11500,,,95.726,,0,18.99,001111199111011991941
6200443,0x3f,2025-02-12T23:00:00Z,50.7405,1.5677,7.312,32.781,,,3.354,0.589,6.59,0.243,1.009,11475,,,95.541,,0,18.918,001111199111011991941
6200443,0x3f,2025-02-12T23:20:00Z,50.7405,1.5677,7.297,32.796,,,3.353,0.59,6.61,0.263,1.152,11512,,,95.454,,0,19.072,001111199111011991941
6200443,0x3f,2025-02-12T23:40:00Z,50.7405,1.5677,7.325,32.85,,,3.36,0.609,6.59,0.283,1.01,11475,,,95.405,,0,19.13,001111199111011991941
6200443,0x3f,2025-02-13T00:00:00Z,50.7405,1.5677,7.322,32.824,,,3.358,0.603,6.58,0.258,0.988,11463,,,95.442,,0,19.052,001111199111011991941
6200443,0x3f,2025-02-13T00:00:01Z,50.7405,1.5677,,,,23.948,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-13T00:20:00Z,50.7405,1.5677,7.316,32.811,,,3.357,0.633,6.59,0.248,1.037,11475,,,95.442,,0,18.833,001111199111011991941
6200443,0x3f,2025-02-13T00:40:00Z,50.7405,1.5677,7.327,32.866,,,3.362,0.603,6.57,0.257,0.953,11451,,,95.343,,0,18.949,001111199111011991941
6200443,0x3f,2025-02-13T01:00:00Z,50.7405,1.5677,7.319,32.823,,,3.358,0.608,6.57,0.252,1.008,11451,,,95.096,,0,19.05,001111199111011991941
6200443,0x3f,2025-02-13T01:20:00Z,50.7405,1.5677,7.338,32.866,,,3.364,0.64,6.58,0.244,1.05,11463,,,95.627,,0,19.524,001111199111011991941
6200443,0x3f,2025-02-13T01:40:00Z,50.7405,1.5677,7.34,32.888,,,3.366,0.618,6.58,0.252,1.166,11475,,,95.405,,0,19.751,001111199111011991941
6200443,0x3f,2025-02-13T02:00:01Z,50.7405,1.5677,7.323,32.858,,,3.361,0.589,6.6,0.26,1.132,11500,,,95.825,,0,19.423,001111199111011991941
6200443,0x3f,2025-02-13T02:20:00Z,50.7405,1.5677,7.314,32.865,,,3.361,0.608,6.6,0.264,1.133,11500,,,95.726,,0,19.206,001111199111011991941
6200443,0x3f,2025-02-13T02:40:00Z,50.7405,1.5677,7.312,32.881,,,3.362,0.578,6.62,0.242,1.258,11537,,,95.875,,0,19.569,001111199111011991941
6200443,0x3f,2025-02-13T03:00:01Z,50.7405,1.5677,7.269,32.774,,,3.349,0.594,6.64,0.258,1.225,11562,,,96.023,,0,19.161,001111199111011991941
6200443,0x3f,2025-02-13T03:20:00Z,50.7405,1.5677,7.243,32.732,,,3.343,0.611,6.63,0.242,1.167,11550,,,95.862,,0,18.802,001111199111011991941
6200443,0x3f,2025-02-13T03:40:00Z,50.7405,1.5677,7.219,32.565,,,3.326,0.632,6.63,0.243,1.143,11537,,,95.788,,0,18.573,001111199111011991941
6200443,0x3f,2025-02-13T04:00:00Z,50.7405,1.5677,7.158,32.294,,,3.296,0.601,6.63,0.255,1.069,11525,,,95.714,,0,18.757,001111199111011991941
6200443,0x3f,2025-02-13T04:20:00Z,50.7405,1.5677,7.12,31.681,,,3.235,0.63,6.64,0.254,1.058,11488,,,95.083,,0,18.893,001111199111011991941
6200443,0x3f,2025-02-13T04:40:00Z,50.7405,1.5677,7.08,31.121,,,3.18,0.59,6.67,0.245,1.098,11512,,,95.12,,0,19.041,001111199111011991941
6200443,0x3f,2025-02-13T05:00:00Z,50.7405,1.5677,7.106,31.291,,,3.199,0.597,6.67,0.252,1.013,11512,,,95.182,,0,19.514,001111199111011991941
6200443,0x3f,2025-02-13T05:20:00Z,50.7405,1.5677,7.125,31.467,,,3.216,0.605,6.64,0.242,0.906,11475,,,95.009,,0,19.406,001111199111011991941
6200443,0x3f,2025-02-13T05:40:00Z,50.7405,1.5677,7.056,30.922,,,3.16,0.623,6.67,0.231,0.964,11500,,,95.046,,0,18.68,001111199111011991941
6200443,0x3f,2025-02-13T06:00:00Z,50.7405,1.5677,7.042,30.932,,,3.16,0.616,6.67,0.238,0.97,11500,,,94.984,,0,18.682,001111199111011991941
6200443,0x3f,2025-02-13T06:20:00Z,50.7405,1.5677,7.055,31.204,,,3.186,0.594,6.67,0.247,0.971,11512,,,94.972,,0,18.88,001111199111011991941
6200443,0x3f,2025-02-13T06:40:01Z,50.7405,1.5677,7.064,31.439,,,3.207,0.605,6.65,0.211,1.039,11488,,,95.058,,0,18.899,001111199111011991941
6200443,0x3f,2025-02-13T07:00:00Z,50.7405,1.5677,7.171,32.153,,,3.283,0.618,6.6,0.289,1.457,11463,,,94.997,,0,20.011,001111199111011991941
6200443,0x3f,2025-02-13T07:20:00Z,50.7405,1.5677,7.242,32.858,,,3.355,0.605,6.59,0.32,1.085,11488,,,95.256,,0,20.642,001111199111011991941
6200443,0x3f,2025-02-13T07:40:00Z,50.7405,1.5677,7.269,32.955,,,3.366,0.619,6.62,0.301,1.665,11537,,,95.553,,0,19.809,001111199111011991941
6200443,0x3f,2025-02-13T08:00:00Z,50.7405,1.5677,7.292,32.975,,,3.369,0.614,6.61,0.284,1.376,11525,,,95.603,,0,19.852,001111199111011991941
6200443,0x3f,2025-02-13T08:00:01Z,50.7405,1.5677,,,,28.705,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-13T08:20:00Z,50.7405,1.5677,7.316,33.027,,,3.377,0.598,6.6,0.335,1.056,11512,,,95.528,,0,19.792,001111199111011991941
6200443,0x3f,2025-02-13T08:40:00Z,50.7405,1.5677,7.326,33.018,,,3.377,0.608,6.59,0.265,1.117,11500,,,95.627,,0,19.984,001111199111011991941
6200443,0x3f,2025-02-13T09:00:00Z,50.7405,1.5677,7.319,33.025,,,3.376,0.65,6.61,0.268,1.274,11537,,,95.875,,0,20.438,001111199111011991941
6200443,0x3f,2025-02-13T09:20:00Z,50.7405,1.5677,7.342,33.036,,,3.38,0.638,6.6,0.284,1.274,11512,,,95.664,,0,20.78,001111199111011991941
6200443,0x3f,2025-02-13T09:40:00Z,50.7405,1.5677,7.329,33.022,,,3.377,0.616,6.59,0.257,1.02,11500,,,95.664,,0,20.803,001111199111011991941
6200443,0x3f,2025-02-13T10:00:00Z,50.7405,1.5677,7.314,32.962,,,3.37,0.646,6.6,0.244,1.119,11512,,,95.677,,0,20.648,001111199111011991941
6200443,0x3f,2025-02-13T10:20:00Z,50.7405,1.5677,7.214,32.646,,,3.333,0.602,6.61,0.258,1.312,11500,,,95.479,,0,19.689,001111199111011991941
6200443,0x3f,2025-02-13T10:40:00Z,50.7405,1.5677,7.196,32.476,,,3.316,0.606,6.62,0.25,1.069,11512,,,95.442,,0,19.59,001111199111011991941
6200443,0x3f,2025-02-13T11:00:01Z,50.7405,1.5677,7.19,32.395,,,3.308,0.629,6.62,0.267,1.089,11512,,,95.528,,0,19.46,001111199111011991941
6200443,0x3f,2025-02-13T11:20:00Z,50.7405,1.5677,7.166,32.246,,,3.292,0.633,6.63,0.248,1.042,11512,,,95.269,,0,19.58,001111199111011991941
6200443,0x3f,2025-02-13T11:40:00Z,50.7405,1.5677,7.183,32.519,,,3.318,0.604,6.6,0.256,1.087,11488,,,95.281,,0,19.825,001111199111011991941
6200443,0x3f,2025-02-13T12:00:00Z,50.7405,1.5677,7.161,32.494,,,3.313,0.623,6.63,0.281,1.056,11525,,,95.516,,0,19.652,001111199111011991941
6200443,0x3f,2025-02-13T12:20:00Z,50.7405,1.5677,7.139,32.343,,,3.298,0.662,6.64,0.268,1.066,11537,,,95.714,,0,19.295,001111199111011991941
6200443,0x3f,2025-02-13T12:40:00Z,50.7405,1.5677,7.153,32.482,,,3.312,0.621,6.64,0.233,1.002,11550,,,95.689,,0,19.384,001111199111011991941
6200443,0x3f,2025-02-13T13:00:00Z,50.7405,1.5677,7.167,32.58,,,3.322,0.637,6.61,0.261,0.843,11500,,,95.516,,0,19.159,001111199111011991941
6200443,0x3f,2025-02-13T13:20:00Z,50.7405,1.5677,7.151,32.553,,,3.318,0.648,6.62,0.248,0.982,11525,,,95.553,,0,19.307,001111199111011991941
6200443,0x3f,2025-02-13T13:40:00Z,50.7405,1.5677,7.19,32.642,,,3.33,0.623,6.62,0.247,1.186,11525,,,95.38,,0,19.423,001111199111011991941
6200443,0x3f,2025-02-13T14:00:00Z,50.7405,1.5677,7.175,32.402,,,3.307,0.639,6.64,0.262,0.94,11550,,,95.664,,0,18.913,001111199111011991941
6200443,0x3f,2025-02-13T14:20:00Z,50.7405,1.5677,7.154,32.356,,,3.301,0.634,6.65,0.268,0.967,11562,,,95.701,,0,19.132,001111199111011991941
6200443,0x3f,2025-02-13T14:40:01Z,50.7405,1.5677,7.112,32.137,,,3.276,0.618,6.66,0.253,1.036,11562,,,95.751,,0,18.734,001111199111011991941
6200443,0x3f,2025-02-13T15:00:02Z,50.7405,1.5677,7.117,32.19,,,3.282,0.612,6.66,0.276,1.11,11562,,,95.714,,0,18.872,001111199111011991941
6200443,0x3f,2025-02-13T15:20:00Z,50.7405,1.5677,7.052,31.717,,,3.234,0.642,6.67,0.27,0.944,11550,,,95.627,,0,18.654,001111199111011991941
6200443,0x3f,2025-02-13T15:40:00Z,50.7405,1.5677,7.035,31.846,,,3.243,0.622,6.66,0.253,1.086,11550,,,95.565,,0,18.647,001111199111011991941
6200443,0x3f,2025-02-13T16:00:00Z,50.7405,1.5677,7.048,32.1,,,3.268,0.646,6.68,0.264,1.034,11587,,,95.627,,0,18.439,001111199111011991941
6200443,0x3f,2025-02-13T16:00:01Z,50.7405,1.5677,,,,24.175,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-13T16:20:00Z,50.7405,1.5677,7.053,32.132,,,3.271,0.657,6.67,0.259,1.254,11574,,,95.751,,0,18.468,001111199111011991941
6200443,0x3f,2025-02-13T16:40:00Z,50.7405,1.5677,7.062,32.136,,,3.272,0.636,6.67,0.262,1.017,11574,,,95.64,,0,18.505,001111199111011991941
6200443,0x3f,2025-02-13T17:00:00Z,50.7405,1.5677,7.051,32.046,,,3.263,0.636,6.65,0.237,1.1,11537,,,95.392,,0,18.573,001111199111011991941
6200443,0x3f,2025-02-13T17:20:00Z,50.7405,1.5677,7.009,32.023,,,3.257,0.65,6.66,0.248,1.007,11550,,,95.429,,0,18.082,001111199111011991941
6200443,0x3f,2025-02-13T17:40:00Z,50.7405,1.5677,6.994,31.943,,,3.249,0.646,6.67,0.257,1.101,11574,,,95.232,,0,18.499,001111199111011991941
6200443,0x3f,2025-02-13T18:00:00Z,50.7405,1.5677,6.95,31.771,,,3.23,0.657,6.64,0.25,1.029,11512,,,95.034,,0,18.707,001111199111011991941
6200443,0x3f,2025-02-13T18:20:00Z,50.7405,1.5677,6.818,31.656,,,3.209,0.654,6.68,0.237,1.031,11562,,,95.281,,0,18.621,001111199111011991941
6200443,0x3f,2025-02-13T18:40:00Z,50.7405,1.5677,6.845,31.672,,,3.212,0.65,6.68,0.242,0.971,11574,,,95.12,,0,18.571,001111199111011991941
6200443,0x3f,2025-02-13T19:00:01Z,50.7405,1.5677,6.933,32.027,,,3.253,0.654,6.66,0.269,1.02,11550,,,95.108,,0,18.819,001111199111011991941
6200443,0x3f,2025-02-13T19:20:00Z,50.7405,1.5677,7.089,32.497,,,3.309,0.642,6.63,0.255,1.002,11525,,,95.083,,0,19.248,001111199111011991941
6200443,0x3f,2025-02-13T19:40:00Z,50.7405,1.5677,7.127,32.761,,,3.336,0.657,6.65,0.249,1.213,11587,,,95.726,,0,20.31,001111199111011991941
6200443,0x3f,2025-02-13T20:00:00Z,50.7405,1.5677,7.201,32.895,,,3.355,0.662,6.63,0.261,1.126,11550,,,95.59,,0,19.718,001111199111011991941
6200443,0x3f,2025-02-13T20:20:00Z,50.7405,1.5677,7.256,32.984,,,3.367,0.644,6.61,0.241,1.24,11525,,,95.565,,0,19.573,001111199111011991941
6200443,0x3f,2025-02-13T20:40:00Z,50.7405,1.5677,7.288,33.025,,,3.374,0.654,6.6,0.246,1.517,11512,,,95.64,,0,20.037,001111199111011991941
6200443,0x3f,2025-02-13T21:00:00Z,50.7405,1.5677,7.309,33.057,,,3.378,0.661,6.58,0.255,1.169,11475,,,95.565,,0,20.607,001111199111011991941
6200443,0x3f,2025-02-13T21:20:00Z,50.7405,1.5677,7.314,33.062,,,3.38,0.665,6.57,0.275,1.318,11463,,,95.528,,0,20.182,001111199111011991941
6200443,0x3f,2025-02-13T21:40:00Z,50.7405,1.5677,7.308,33.06,,,3.379,0.652,6.58,0.26,1.207,11488,,,95.64,,0,20.18,001111199111011991941
6200443,0x3f,2025-02-13T22:00:02Z,50.7405,1.5677,7.301,33.041,,,3.377,0.643,6.58,0.261,1.164,11475,,,95.578,,0,19.839,001111199111011991941
6200443,0x3f,2025-02-13T22:20:00Z,50.7405,1.5677,7.286,33.03,,,3.374,0.659,6.6,0.261,1.378,11512,,,95.565,,0,20.438,001111199111011991941
6200443,0x3f,2025-02-13T22:40:00Z,50.7405,1.5677,7.196,32.871,,,3.352,0.652,6.59,0.272,1.104,11488,,,95.331,,0,19.656,001111199111011991941
6200443,0x3f,2025-02-13T23:00:00Z,50.7405,1.5677,7.121,32.833,,,3.342,0.667,6.59,0.263,1.109,11488,,,95.405,,0,19.287,001111199111011991941
6200443,0x3f,2025-02-13T23:20:00Z,50.7405,1.5677,7.088,32.716,,,3.327,0.645,6.61,0.255,0.962,11512,,,95.269,,0,18.441,001111199111011991941
6200443,0x3f,2025-02-13T23:40:00Z,50.7405,1.5677,7.032,32.644,,,3.317,0.647,6.62,0.27,0.961,11525,,,95.281,,0,18.563,001111199111011991941
6200443,0x3f,2025-02-14T00:00:00Z,50.7405,1.5677,7.048,32.719,,,3.325,0.647,6.62,0.267,0.949,11537,,,95.269,,0,18.596,001111199111011991941
6200443,0x3f,2025-02-14T00:00:01Z,50.7405,1.5677,,,,24.216,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-14T00:20:00Z,50.7405,1.5677,7.052,32.772,,,3.33,0.65,6.61,0.247,0.993,11512,,,95.232,,0,18.654,001111199111011991941
6200443,0x3f,2025-02-14T00:40:00Z,50.7405,1.5677,7.084,32.799,,,3.335,0.662,6.61,0.325,1.216,11512,,,95.108,,0,18.751,001111199111011991941
6200443,0x3f,2025-02-14T01:00:00Z,50.7405,1.5677,7.028,32.767,,,3.328,0.655,6.61,0.35,0.956,11525,,,95.046,,0,18.54,001111199111011991941
6200443,0x3f,2025-02-14T01:20:00Z,50.7405,1.5677,6.856,32.604,,,3.298,0.644,6.59,0.274,1.069,11475,,,94.737,,0,18.478,001111199111011991941
6200443,0x3f,2025-02-14T01:40:00Z,50.7405,1.5677,6.926,32.679,,,3.311,0.651,6.62,0.28,0.959,11525,,,94.811,,0,18.101,001111199111011991941
6200443,0x3f,2025-02-14T02:00:00Z,50.7405,1.5677,6.983,32.666,,,3.317,0.657,6.62,0.264,1.092,11537,,,95.133,,0,18.482,001111199111011991941
6200443,0x3f,2025-02-14T02:20:00Z,50.7405,1.5677,6.968,32.612,,,3.309,0.656,6.62,0.273,1.129,11525,,,94.972,,0,18.006,001111199111011991941
6200443,0x3f,2025-02-14T02:40:00Z,50.7405,1.5677,6.856,32.431,,,3.283,0.647,6.62,0.26,0.883,11512,,,94.935,,0,17.868,001111199111011991941
6200443,0x3f,2025-02-14T03:00:02Z,50.7405,1.5677,6.909,32.503,,,3.293,0.65,6.63,0.26,1.048,11537,,,94.984,,0,18.348,001111199111011991941
6200443,0x3f,2025-02-14T03:20:00Z,50.7405,1.5677,6.929,32.549,,,3.299,0.66,6.63,0.259,1.028,11537,,,95.071,,0,17.69,001111199111011991941
6200443,0x3f,2025-02-14T03:40:00Z,50.7405,1.5677,6.951,32.623,,,3.308,0.662,6.62,0.276,1.148,11537,,,95.034,,0,17.742,001111199111011991941
6200443,0x3f,2025-02-14T04:00:00Z,50.7405,1.5677,6.834,32.534,,,3.289,0.663,6.61,0.246,1.003,11500,,,94.824,,0,17.711,001111199111011991941
6200443,0x3f,2025-02-14T04:20:00Z,50.7405,1.5677,6.729,32.392,,,3.268,0.674,6.61,0.271,0.953,11500,,,94.564,,0,18,001111199111011991941
6200443,0x3f,2025-02-14T04:40:00Z,50.7405,1.5677,6.698,32.052,,,3.233,0.665,6.62,0.27,1.079,11500,,,94.403,,0,17.965,001111199111011991941
6200443,0x3f,2025-02-14T05:00:00Z,50.7405,1.5677,6.74,32.056,,,3.237,0.666,6.63,0.27,1.162,11512,,,94.551,,0,18.091,001111199111011991941
6200443,0x3f,2025-02-14T05:20:00Z,50.7405,1.5677,6.767,32.27,,,3.26,0.669,6.64,0.325,1.063,11550,,,94.589,,0,18.513,001111199111011991941
6200443,0x3f,2025-02-14T05:40:00Z,50.7405,1.5677,6.853,32.397,,,3.279,0.665,6.61,0.28,1.022,11500,,,94.502,,0,18.346,001111199111011991941
6200443,0x3f,2025-02-14T06:00:00Z,50.7405,1.5677,6.749,32.29,,,3.26,0.656,6.59,0.251,0.921,11451,,,94.069,,0,17.959,001111199111011991941
6200443,0x3f,2025-02-14T06:20:01Z,50.7405,1.5677,6.651,32.25,,,3.248,0.668,6.59,0.289,1.19,11451,,,93.809,,0,18.084,001111199111011991941
6200443,0x3f,2025-02-14T06:40:01Z,50.7405,1.5677,6.695,32.411,,,3.266,0.665,6.61,0.282,0.971,11512,,,94.316,,0,17.723,001111199111011991941
6200443,0x3f,2025-02-14T07:00:00Z,50.7405,1.5677,6.546,32.01,,,3.218,0.676,6.6,0.248,1.129,11463,,,93.513,,0,17.882,001111199111011991941
6200443,0x3f,2025-02-14T07:20:00Z,50.7405,1.5677,6.524,31.789,,,3.196,0.665,6.62,0.265,0.963,11488,,,93.896,,0,17.688,001111199111011991941
6200443,0x3f,2025-02-14T07:40:00Z,50.7405,1.5677,6.862,32.591,,,3.296,0.686,6.63,0.249,0.975,11550,,,94.218,,0,18.124,001111199111011991941
6200443,0x3f,2025-02-14T08:00:00Z,50.7405,1.5677,6.955,32.764,,,3.32,0.681,6.62,0.253,1.148,11537,,,94.799,,0,19.05,001111199111011991941
6200443,0x3f,2025-02-14T08:00:01Z,50.7405,1.5677,,,,24.391,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-02-14T08:20:00Z,50.7405,1.5677,7.025,32.915,,,3.34,0.668,6.61,0.26,1.134,11525,,,94.885,,0,19.332,001111199111011991941
6200443,0x3f,2025-02-14T08:40:00Z,50.7405,1.5677,7.135,32.999,,,3.358,0.701,6.61,0.263,1.055,11525,,,95.306,,0,19.316,001111199111011991941
6200443,0x3f,2025-02-14T09:00:00Z,50.7405,1.5677,7.167,32.992,,,3.36,0.661,6.6,0.242,1.061,11512,,,95.318,,0,18.876,001111199111011991941
6200443,0x3f,2025-02-14T09:20:00Z,50.7405,1.5677,7.173,33.059,,,3.367,0.679,6.59,0.254,1.23,11500,,,95.182,,0,18.703,001111199111011991941
6200443,0x3f,2025-02-14T09:40:00Z,50.7405,1.5677,7.219,33.094,,,3.374,0.691,6.6,0.369,1.01,11525,,,95.565,,0,18.775,001111199111011991941
6200443,0x3f,2025-02-14T10:00:00Z,50.7405,1.5677,7.232,33.075,,,3.374,0.691,6.6,0.321,0.906,11512,,,95.331,,0,18.365,001111199111011991941
6200443,0x3f,2025-02-14T10:20:00Z,50.7405,1.5677,7.204,33.052,,,3.369,0.669,6.6,0.26,0.931,11512,,,95.504,,0,19.149,001111199111011991941
6200443,0x3f,2025-02-14T10:40:00Z,50.7405,1.5677,7.134,32.925,,,3.352,0.663,6.59,0.267,0.955,11488,,,95.355,,0,19.099,001111199111011991941
6200443,0x3f,2025-02-14T11:00:00Z,50.7405,1.5677,7.042,32.807,,,3.333,0.684,6.6,0.271,1.519,11500,,,95.306,,0,18.418,001111199111011991941
6200443,0x3f,2025-02-14T11:20:00Z,50.7405,1.5677,7.034,32.721,,,3.324,0.683,6.63,0.242,0.957,11550,,,95.405,,0,18.134,001111199111011991941
6200443,0x3f,2025-02-14T11:40:00Z,50.7405,1.5677,7.079,32.683,,,3.324,0.663,6.65,0.249,0.917,11574,,,95.664,,0,18.515,001111199111011991941
6200443,0x3f,2025-02-14T12:00:00Z,50.7405,1.5677,7.087,32.717,,,3.328,0.663,6.64,0.255,0.853,11562,,,95.578,,0,17.934,001111199111011991941
6200443,0x3f,2025-02-14T12:20:00Z,50.7405,1.5677,7.086,32.754,,,3.331,0.67,6.63,0.278,0.933,11550,,,95.528,,0,18.173,001111199111011991941
6200443,0x3f,2025-02-14T12:40:01Z,50.7405,1.5677,7.099,32.817,,,3.338,0.672,6.62,0.228,1.117,11537,,,95.429,,0,19.474,001111199111011991941
