PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6200021,2025-01-22T20:44:30Z,47.4600,-2.6567,,,,-3,,,0.3707,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T20:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.921,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-22T21:00:01Z,47.4600,-2.6567,,,,,,,,,,,6.298,20.072,2.102,1.5,0.338,2.345,12169,101.292,0,20.819,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-22T21:10:04Z,47.4600,-2.6567,5,5.3,1010,-3,297.1,4.2,,0,281.3,3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-22T21:14:31Z,47.4600,-2.6567,,,,-3,,,0.348,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T21:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.812,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-22T21:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.848,33.108,,3.518,15,0.375,3,11410,94.255,0,90.573,01119999999999999999999911917011141
6200021,2025-01-22T21:44:31Z,47.4600,-2.6567,,,,-3,,,0.3472,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T21:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.848,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-22T22:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.285,20.182,2.084,1.5,0.304,1.855,12169,101.179,0,20.064,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-22T22:10:04Z,47.4600,-2.6567,5.2,2.4,1010,-3,319.8,6.3,,0,312.1,5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-22T22:14:30Z,47.4600,-2.6567,,,,-3,,,0.3722,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T22:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.826,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-22T22:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.857,33.054,,3.517,15,0.39,3.525,11459,94.465,0,104.892,01119999999999999999999911917011141
6200021,2025-01-22T22:44:30Z,47.4600,-2.6567,,,,-3,,,0.3444,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T22:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.852,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-22T23:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.115,19.197,1.998,1.5,0.293,2.619,12185,101.066,0,21.64,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-22T23:10:03Z,47.4600,-2.6567,4.8,1.5,1010,-3,293.6,5.7,,0,286.2,5.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-22T23:14:31Z,47.4600,-2.6567,,,,-3,,,0.3467,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T23:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.888,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-22T23:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.854,33.041,,3.513,15,0.363,6.356,11523,94.949,0,152.164,01119999999999999999999911917011141
6200021,2025-01-22T23:44:30Z,47.4600,-2.6567,,,,-3,,,0.3459,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-22T23:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.793,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T00:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.202,19.625,2.054,1.5,0.419,2.005,12185,101.066,0,18.989,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T00:10:02Z,47.4600,-2.6567,4.4,7.2,1012,-3,291.7,5.2,,0,282.3,5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T00:14:30Z,47.4600,-2.6567,,,,-3,,,0.3393,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T00:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.797,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T00:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.81,33.057,,3.509,15,0.412,3.704,11443,94.175,0,98.927,01119999999999999999999911917011141
6200021,2025-01-23T00:44:30Z,47.4600,-2.6567,,,,-3,,,0.3459,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T00:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.784,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T01:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.024,19.197,2.022,1.5,0.361,2.424,12185,100.986,0,19.571,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T01:10:05Z,47.4600,-2.6567,4.2,1.4,1012,-3,301,6.4,,0,290.5,6.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T01:14:30Z,47.4600,-2.6567,,,,-3,,,0.3582,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T01:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.695,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T01:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.343,32.791,,3.443,15,0.253,7.38,11636,95.53,0,152.158,01119999999999999999999911917011141
6200021,2025-01-23T01:44:30Z,47.4600,-2.6567,,,,-3,,,0.3485,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T01:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.772,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T02:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.006,19.366,1.995,1.5,0.287,2.253,12217,100.808,0,18.416,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T02:10:04Z,47.4600,-2.6567,4.1,0,1012,-3,308.1,4.4,,0,305.5,3.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T02:14:30Z,47.4600,-2.6567,,,,-3,,,0.3469,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T02:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.695,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T02:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.734,33.011,,3.501,15,0.335,4.521,11362,93.255,0,152.124,01119999999999999999999911917011141
6200021,2025-01-23T02:44:30Z,47.4600,-2.6567,,,,-3,,,0.3492,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T02:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.747,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T03:00:01Z,47.4600,-2.6567,,,,,,,,,,,5.849,19.262,1.985,1.5,0.39,2.384,12169,100.469,0,21.617,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T03:10:05Z,47.4600,-2.6567,3.8,0,1013,-3,257.5,2.3,,0,244.6,1.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T03:14:30Z,47.4600,-2.6567,,,,-3,,,0.3109,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T03:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.645,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T03:30:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.594,32.993,,3.483,15,0.351,7.235,11152,91.35,0,152.148,01119999999999999999999911917011141
6200021,2025-01-23T03:44:31Z,47.4600,-2.6567,,,,-3,,,0.3428,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T03:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.719,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T04:00:00Z,47.4600,-2.6567,,,,,,,,,,,5.945,19.675,2.029,1.5,0.392,2.755,12137,100.195,0,21.587,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T04:10:03Z,47.4600,-2.6567,4.4,0,1014,-3,263.3,2.4,,0,251.3,2.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T04:14:30Z,47.4600,-2.6567,,,,-3,,,0.3474,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T04:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.68,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T04:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.263,32.799,,3.437,15,0.341,3.128,11443,93.916,0,87.342,01119999999999999999999911917011141
6200021,2025-01-23T04:44:30Z,47.4600,-2.6567,,,,-3,,,0.3441,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T04:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.706,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T05:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.259,21.858,2.265,1.5,0.374,2.867,12153,100.405,0,20.587,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T05:10:05Z,47.4600,-2.6567,4.1,1.9,1015,-3,356.1,2.1,,0,20,1.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T05:14:31Z,47.4600,-2.6567,,,,-3,,,0.3477,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T05:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.607,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T05:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.687,33.044,,3.497,15,0.327,3.45,11281,92.932,0,109.655,01119999999999999999999911917011141
6200021,2025-01-23T05:44:30Z,47.4600,-2.6567,,,,-3,,,0.3566,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T05:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.729,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T06:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.404,22.457,2.318,1.5,0.354,2.202,12072,100.485,0,20.309,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T06:10:04Z,47.4600,-2.6567,5,2.6,1016,-3,225.7,7.6,,0,212.1,4.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T06:14:30Z,47.4600,-2.6567,,,,-3,,,0.3359,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T06:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.612,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T06:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.671,32.958,,3.489,15,0.321,3.298,11265,93.222,0,107.235,01119999999999999999999911917011141
6200021,2025-01-23T06:44:31Z,47.4600,-2.6567,,,,-3,,,0.3004,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T06:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.679,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T07:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.247,21.333,2.2,1.5,0.41,2.823,12104,100.469,0,18.889,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T07:10:04Z,47.4600,-2.6567,4.9,5.9,1016,-3,198.4,4.7,,0,196.9,3.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T07:14:31Z,47.4600,-2.6567,,,,-3,,,0.3508,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T07:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.583,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T07:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.569,33.075,,3.489,15,0.283,3.242,11410,93.771,0,123.338,01119999999999999999999911917011141
6200021,2025-01-23T07:44:30Z,47.4600,-2.6567,,,,-3,,,3.1343,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T07:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.689,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T08:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.044,20.092,2.073,1.5,0.346,1.818,12169,100.469,0,21.276,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T08:10:04Z,47.4600,-2.6567,5.3,5.8,1016,-3,199,6.3,,0,183.9,6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T08:14:30Z,47.4600,-2.6567,,,,-3,,,30.6143,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T08:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.484,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T08:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.6,33.143,,3.499,15,0.37,3.197,11636,94.788,0,137.379,01119999999999999999999911917011141
6200021,2025-01-23T08:44:30Z,47.4600,-2.6567,,,,-3,,,41.2963,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T08:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.229,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T09:00:00Z,47.4600,-2.6567,,,,,,,,,,,5.636,18.673,1.915,1.5,0.348,3.552,12266,100.582,0,21.719,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T09:10:04Z,47.4600,-2.6567,6.7,1.3,1015,-3,234.2,9,,0,219.4,6.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T09:14:30Z,47.4600,-2.6567,,,,-3,,,73.257,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T09:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.594,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T09:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.402,33.028,,3.473,15,0.374,3.264,11620,94.723,0,106.609,01119999999999999999999911917011141
6200021,2025-01-23T09:44:31Z,47.4600,-2.6567,,,,-3,,,176.397,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T09:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.402,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T10:00:00Z,47.4600,-2.6567,,,,,,,,,,,5.822,19.051,1.969,1.5,0.442,2.536,12379,101.696,0,19.949,,,,,,,,,,,,01119999999999131701114199999999999
6200021,2025-01-23T10:10:04Z,47.4600,-2.6567,7.3,14.4,1016,-3,208.1,10.2,,0,203.6,8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T10:14:30Z,47.4600,-2.6567,,,,-3,,,252.369,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T10:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.117,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T10:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.525,32.999,,3.482,15,0.506,7.154,11701,95.756,0,152.161,01119999999999999999999911917011141
6200021,2025-01-23T10:44:30Z,47.4600,-2.6567,,,,-3,,,593.42,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T10:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,28.514,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T11:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.27,21.428,2.217,1.5,0.403,2.485,12395,102.6,0,19.578,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T11:10:04Z,47.4600,-2.6567,8.3,0.4,1015,-3,267.5,11.5,,0,224.6,9.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T11:14:30Z,47.4600,-2.6567,,,,-3,,,728.372,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T11:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,28.532,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T11:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.661,32.994,,3.496,15,0.442,11.227,11523,95.417,0,152.131,01119999999999999999999911917041141
6200021,2025-01-23T11:44:30Z,47.4600,-2.6567,,,,-3,,,663.49,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T11:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,28.564,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T12:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.532,22.278,2.312,1.5,0.562,2.016,12330,102.729,0,17.916,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T12:10:02Z,47.4600,-2.6567,8.5,0,1010,-3,247.8,11.8,,0,207.5,9.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T12:14:31Z,47.4600,-2.6567,,,,-3,,,491.165,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T12:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,28.544,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T12:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.663,33.071,,3.499,15,0.293,8.012,11523,95.821,0,152.171,01119999999999999999999911917011141
6200021,2025-01-23T12:44:30Z,47.4600,-2.6567,,,,-3,,,708.36,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T12:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.57,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T13:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.792,22.935,2.391,1.5,0.486,2.044,12266,102.729,0,16.486,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T13:10:08Z,47.4600,-2.6567,8.8,0,1011,-3,257.7,11.9,,0,244.3,10.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T13:14:30Z,47.4600,-2.6567,,,,-3,,,722.936,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T13:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.572,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T13:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.808,33.049,,3.507,15,0.535,10.343,11362,95.127,0,152.164,01119999999999999999999911917041141
6200021,2025-01-23T13:44:30Z,47.4600,-2.6567,,,,-3,,,287.214,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T13:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.501,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T14:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.873,22.937,2.397,1.5,0.256,2.697,12250,102.858,0,15.437,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T14:10:04Z,47.4600,-2.6567,8.6,0,1010,-3,266.1,12.2,,0,229.5,10.9,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T14:14:30Z,47.4600,-2.6567,,,,-3,,,238.295,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T14:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.582,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T14:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.947,33.017,,3.52,15,0.482,8.791,11184,93.981,0,152.177,01119999999999999999999911917011141
6200021,2025-01-23T14:44:30Z,47.4600,-2.6567,,,,-3,,,334.071,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T14:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.604,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T15:00:00Z,47.4600,-2.6567,,,,,,,,,,,7.037,23.215,2.436,1.5,0.334,1.945,12201,102.745,0,13.842,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T15:10:06Z,47.4600,-2.6567,8.7,14.1,1012,-3,249.3,11,,0,222.8,8.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T15:14:30Z,47.4600,-2.6567,,,,-3,,,334.908,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T15:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.614,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T15:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,9.051,32.929,,3.519,15,0.389,14.11,11136,93.916,0,152.151,01119999999999999999999911917041141
6200021,2025-01-23T15:44:31Z,47.4600,-2.6567,,,,-3,,,172.966,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T15:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.129,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T16:00:00Z,47.4600,-2.6567,,,,,,,,,,,7.033,23.269,2.439,1.5,0.3,1.72,12169,102.503,0,12.458,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T16:10:04Z,47.4600,-2.6567,7.4,0,1010,-3,248.2,9.7,,0,224.6,5.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T16:14:30Z,47.4600,-2.6567,,,,-3,,,62.144,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T16:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.793,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T16:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.976,32.96,,3.516,15,0.387,15.903,11104,93.803,0,152.154,01119999999999999999999911917041141
6200021,2025-01-23T16:44:30Z,47.4600,-2.6567,,,,-3,,,14.0127,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T16:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.575,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T17:00:00Z,47.4600,-2.6567,,,,,,,,,,,7.066,23.552,2.469,1.5,0.207,2.691,12104,102.067,0,11.68,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T17:10:04Z,47.4600,-2.6567,7,0,1011,-3,249.6,4.7,,0,215.1,3.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T17:14:31Z,47.4600,-2.6567,,,,-3,,,3.7652,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T17:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.501,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T17:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,9.134,33.012,,3.535,15,0.394,9.795,11313,95.417,0,152.184,01119999999999999999999911917011141
6200021,2025-01-23T17:44:30Z,47.4600,-2.6567,,,,-3,,,0.4083,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T17:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.498,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-01-23T18:00:00Z,47.4600,-2.6567,,,,,,,,,,,6.955,23.31,2.438,1.5,0.375,2.019,12104,101.986,0,10.307,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-01-23T18:10:15Z,47.4600,-2.6567,7.1,0,1011,-3,259.3,8.9,,0,247.3,4.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-01-23T18:14:30Z,47.4600,-2.6567,,,,-3,,,0.3278,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-01-23T18:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.434,,15,,,,,,,01119999999999999999999999097999999
