PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL-1 (degree_Celsius),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),FLUO LEVEL1 (relative unit),TUR4 LEVEL1 (ntu),QC
EXIN0006,2025-01-23T22:10:00Z,42.4833,3.1333,10.6,-99999,-2,305.6,6.482,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T22:20:00Z,42.4833,3.1333,10.7,-99999,-2,311.1,6.379,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T22:30:00Z,42.4833,3.1333,10.6,-99999,-2,313.7,4.064,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T22:40:00Z,42.4833,3.1333,10.4,-99999,-2,307.9,4.784,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T22:50:00Z,42.4833,3.1333,9.7,-99999,-2,247.1,4.939,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T23:00:00Z,42.4833,3.1333,9.5,-99999,-2,281,3.807,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T23:10:00Z,42.4833,3.1333,9.5,-99999,-2,239.2,3.961,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T23:20:00Z,42.4833,3.1333,9.6,-99999,-2,268.8,3.292,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T23:30:00Z,42.4833,3.1333,9.2,-99999,-2,239.9,2.418,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T23:40:00Z,42.4833,3.1333,8.5,-99999,-2,227.4,3.19,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-23T23:50:00Z,42.4833,3.1333,8.1,-99999,-2,230.4,3.395,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T00:00:00Z,42.4833,3.1333,7.6,-99999,-2,230,4.784,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T00:10:00Z,42.4833,3.1333,7.2,-99999,-2,233.3,4.681,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T00:20:00Z,42.4833,3.1333,7.1,-99999,-2,246.3,4.836,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T00:30:00Z,42.4833,3.1333,6.9,-99999,-2,244,4.116,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T00:40:00Z,42.4833,3.1333,6.9,-99999,-2,234.8,5.196,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T00:50:00Z,42.4833,3.1333,6.7,-99999,-2,239.2,5.505,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T01:00:00Z,42.4833,3.1333,6.7,-99999,-2,237.3,5.35,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T01:10:00Z,42.4833,3.1333,6.7,-99999,-2,243.2,5.453,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T01:20:00Z,42.4833,3.1333,6.7,-99999,-2,249.5,4.63,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T01:30:00Z,42.4833,3.1333,6.7,-99999,-2,237.3,3.755,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T01:40:00Z,42.4833,3.1333,8,-99999,-2,225.9,3.087,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T01:50:00Z,42.4833,3.1333,7.7,-99999,-2,226.7,3.035,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T02:00:00Z,42.4833,3.1333,8,-99999,-2,167.2,0.977,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T02:10:00Z,42.4833,3.1333,9.3,-99999,-2,148.7,2.058,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T02:20:00Z,42.4833,3.1333,10.2,-99999,-2,179.6,3.807,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T02:30:00Z,42.4833,3.1333,10.9,-99999,-2,205.1,6.173,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T02:40:00Z,42.4833,3.1333,11.1,-99999,-2,219,6.996,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T02:50:00Z,42.4833,3.1333,11.3,-99999,-2,223.2,7.408,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T03:00:00Z,42.4833,3.1333,11.3,-99999,-2,222,8.54,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T03:10:00Z,42.4833,3.1333,11.3,-99999,-2,218.6,9.157,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T03:20:00Z,42.4833,3.1333,11.2,-99999,-2,212.1,7.768,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T03:30:00Z,42.4833,3.1333,11.1,-99999,-2,212.8,7.562,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T03:40:00Z,42.4833,3.1333,11.1,-99999,-2,213.8,7.82,12.8,38,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T03:50:00Z,42.4833,3.1333,11.1,-99999,-2,226,5.916,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T04:00:00Z,42.4833,3.1333,11.2,-99999,-2,223.8,6.842,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T04:10:00Z,42.4833,3.1333,11.2,-99999,-2,187.1,4.064,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T04:20:00Z,42.4833,3.1333,11.2,-99999,-2,191.9,6.276,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T04:30:00Z,42.4833,3.1333,11.3,-99999,-2,200.6,6.431,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T04:40:00Z,42.4833,3.1333,11.3,-99999,-2,203.4,6.173,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T04:50:00Z,42.4833,3.1333,11.3,-99999,-2,220.3,11.729,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T05:00:00Z,42.4833,3.1333,11.3,-99999,-2,220,10.649,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T05:10:00Z,42.4833,3.1333,11.3,-99999,-2,216.7,10.546,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T05:20:00Z,42.4833,3.1333,11.6,-99999,-2,209.3,10.443,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T05:30:00Z,42.4833,3.1333,11.6,-99999,-2,183.3,7.099,12.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T05:40:00Z,42.4833,3.1333,11.6,-99999,-2,192.5,7.562,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T05:50:00Z,42.4833,3.1333,11.5,-99999,-2,194.7,7.665,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T06:00:00Z,42.4833,3.1333,11.4,-99999,-2,199.8,8.9,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T06:10:00Z,42.4833,3.1333,11.4,-99999,-2,211.3,7.357,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T06:20:00Z,42.4833,3.1333,11.3,-99999,-2,210.4,7.82,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T06:30:00Z,42.4833,3.1333,11.4,-99999,-2,210.2,6.533,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T06:40:00Z,42.4833,3.1333,11.4,-99999,-2,195.1,5.71,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T06:50:00Z,42.4833,3.1333,11.4,-99999,-2,202.3,3.704,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T07:00:00Z,42.4833,3.1333,11.3,-99999,-2,210.7,3.498,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T07:10:00Z,42.4833,3.1333,11.1,-99999,-2,212.4,5.607,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T07:20:00Z,42.4833,3.1333,11,-99999,-2,218.2,4.27,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T07:30:00Z,42.4833,3.1333,11.1,-99999,-2,231.8,3.858,12.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T07:40:00Z,42.4833,3.1333,11,-99999,-2,243.9,6.276,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T07:50:00Z,42.4833,3.1333,10.9,-99999,-2,265.7,6.585,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T08:00:00Z,42.4833,3.1333,9.6,-99999,-2,281.9,8.797,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T08:10:00Z,42.4833,3.1333,9,-99999,-2,284.8,9.209,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T08:20:00Z,42.4833,3.1333,9.2,-99999,-2,298.7,7.254,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T08:30:00Z,42.4833,3.1333,8.9,-99999,-2,320.1,6.225,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T08:40:00Z,42.4833,3.1333,8.6,-99999,-2,332.2,6.739,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T08:50:00Z,42.4833,3.1333,8.3,-99999,-2,321.7,7.562,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T09:00:00Z,42.4833,3.1333,8.4,-99999,-2,307.8,8.077,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T09:10:00Z,42.4833,3.1333,8.7,-99999,-2,306.2,7.357,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T09:20:00Z,42.4833,3.1333,9.7,-99999,-2,309.8,6.07,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T09:30:00Z,42.4833,3.1333,10,-99999,-2,321.6,6.379,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T09:40:00Z,42.4833,3.1333,10.1,-99999,-2,333.3,7.459,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T09:50:00Z,42.4833,3.1333,10.1,-99999,-2,337.3,6.842,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T10:00:00Z,42.4833,3.1333,10.5,-99999,-2,325.4,7.048,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T10:10:00Z,42.4833,3.1333,10.9,-99999,-2,323.3,5.813,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T10:20:00Z,42.4833,3.1333,10.9,-99999,-2,325.6,6.585,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T10:30:00Z,42.4833,3.1333,11,-99999,-2,320.7,6.945,12.3,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T10:40:00Z,42.4833,3.1333,11.4,-99999,-2,315,6.122,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T10:50:00Z,42.4833,3.1333,11.6,-99999,-2,322.4,5.762,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T11:00:00Z,42.4833,3.1333,11.5,-99999,-2,322.5,6.276,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T11:10:00Z,42.4833,3.1333,11.6,-99999,-2,322.2,7.665,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T11:20:00Z,42.4833,3.1333,11.7,-99999,-2,325.7,6.431,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T11:30:00Z,42.4833,3.1333,11.8,-99999,-2,328.3,6.122,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T11:40:00Z,42.4833,3.1333,11.9,-99999,-2,323.1,6.842,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T11:50:00Z,42.4833,3.1333,12,-99999,-2,328.2,5.916,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T12:00:00Z,42.4833,3.1333,12.1,-99999,-2,329.6,6.379,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T12:10:00Z,42.4833,3.1333,12.1,-99999,-2,322.1,8.128,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T12:20:00Z,42.4833,3.1333,12.1,-99999,-2,327.7,7.254,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T12:30:00Z,42.4833,3.1333,11.8,-99999,-2,329.7,6.791,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T12:40:00Z,42.4833,3.1333,11.2,-99999,-2,347.2,6.739,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T12:50:00Z,42.4833,3.1333,10.9,-99999,-2,347.1,6.739,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T13:00:00Z,42.4833,3.1333,10.8,-99999,-2,351.6,7.511,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T13:10:00Z,42.4833,3.1333,10.9,-99999,-2,344.4,7.151,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T13:20:00Z,42.4833,3.1333,10.9,-99999,-2,331.2,8.643,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T13:30:00Z,42.4833,3.1333,10.9,-99999,-2,335.9,9.98,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T13:40:00Z,42.4833,3.1333,10.7,-99999,-2,321.1,9.466,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T13:50:00Z,42.4833,3.1333,10.7,-99999,-2,320.6,8.9,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T14:00:00Z,42.4833,3.1333,10.7,-99999,-2,317.2,8.694,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T14:10:00Z,42.4833,3.1333,11.4,-99999,-2,318.4,9.723,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T14:20:00Z,42.4833,3.1333,11.6,-99999,-2,323.1,9.466,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T14:30:00Z,42.4833,3.1333,11.4,-99999,-2,315,10.752,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T14:40:00Z,42.4833,3.1333,10.9,-99999,-2,304.1,11.061,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T14:50:00Z,42.4833,3.1333,10.7,-99999,-2,305.3,8.9,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T15:00:00Z,42.4833,3.1333,10.5,-99999,-2,308,8.283,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T15:10:00Z,42.4833,3.1333,10.5,-99999,-2,310.1,8.54,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T15:20:00Z,42.4833,3.1333,10.2,-99999,-2,313.1,10.855,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T15:30:00Z,42.4833,3.1333,10.2,-99999,-2,320.7,9.054,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T15:40:00Z,42.4833,3.1333,10.3,-99999,-2,322.2,7.254,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T15:50:00Z,42.4833,3.1333,10.2,-99999,-2,321.1,7.717,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T16:00:00Z,42.4833,3.1333,10,-99999,-2,323.2,8.591,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T16:10:00Z,42.4833,3.1333,10,-99999,-2,321.6,6.996,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T16:20:00Z,42.4833,3.1333,10,-99999,-2,316.1,8.128,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T16:30:00Z,42.4833,3.1333,9.9,-99999,-2,321.6,7.099,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T16:40:00Z,42.4833,3.1333,9.9,-99999,-2,323.3,7.099,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T16:50:00Z,42.4833,3.1333,9.9,-99999,-2,312.2,6.482,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T17:00:00Z,42.4833,3.1333,10,-99999,-2,310.4,5.607,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T17:10:00Z,42.4833,3.1333,10,-99999,-2,297.1,5.813,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T17:20:00Z,42.4833,3.1333,10,-99999,-2,307.4,4.939,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T17:30:00Z,42.4833,3.1333,10,-99999,-2,292.2,4.681,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T17:40:00Z,42.4833,3.1333,10,-99999,-2,288.4,4.99,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T17:50:00Z,42.4833,3.1333,10,-99999,-2,290.7,4.373,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T18:00:00Z,42.4833,3.1333,10,-99999,-2,291.4,3.807,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T18:10:00Z,42.4833,3.1333,10.1,-99999,-2,291.3,3.858,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T18:20:00Z,42.4833,3.1333,10,-99999,-2,284.4,3.395,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T18:30:00Z,42.4833,3.1333,10,-99999,-2,259.6,3.19,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T18:40:00Z,42.4833,3.1333,9.2,-99999,-2,233.8,4.116,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T18:50:00Z,42.4833,3.1333,8.9,-99999,-2,230.2,4.064,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T19:00:00Z,42.4833,3.1333,8.8,-99999,-2,227.8,3.807,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T19:10:00Z,42.4833,3.1333,8.6,-99999,-2,225.9,4.476,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T19:20:00Z,42.4833,3.1333,8.4,-99999,-2,228,4.218,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T19:30:00Z,42.4833,3.1333,8.3,-99999,-2,229.9,3.653,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T19:40:00Z,42.4833,3.1333,8.4,-99999,-2,239.3,3.498,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T19:50:00Z,42.4833,3.1333,8.3,-99999,-2,234.8,3.807,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T20:00:00Z,42.4833,3.1333,8.2,-99999,-2,236.7,3.653,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T20:10:00Z,42.4833,3.1333,8.2,-99999,-2,235.9,3.91,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T20:20:00Z,42.4833,3.1333,8.3,-99999,-2,231.7,4.27,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T20:30:00Z,42.4833,3.1333,8.1,-99999,-2,243.7,4.784,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T20:40:00Z,42.4833,3.1333,7.9,-99999,-2,229.5,4.321,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T20:50:00Z,42.4833,3.1333,8,-99999,-2,224.9,4.27,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T21:00:00Z,42.4833,3.1333,8,-99999,-2,236,3.91,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T21:10:00Z,42.4833,3.1333,7.9,-99999,-2,237.9,4.064,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T21:20:00Z,42.4833,3.1333,7.7,-99999,-2,230.5,4.733,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T21:30:00Z,42.4833,3.1333,7.7,-99999,-2,235.4,4.527,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T21:40:00Z,42.4833,3.1333,7.5,-99999,-2,235.3,4.887,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T21:50:00Z,42.4833,3.1333,7.6,-99999,-2,236.9,4.939,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T22:00:00Z,42.4833,3.1333,7.6,-99999,-2,242.4,4.424,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T22:10:00Z,42.4833,3.1333,7.4,-99999,-2,233.5,4.476,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T22:20:00Z,42.4833,3.1333,7.5,-99999,-2,239,4.424,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T22:30:00Z,42.4833,3.1333,7.4,-99999,-2,239.8,4.424,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T22:40:00Z,42.4833,3.1333,7.3,-99999,-2,243.9,4.476,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T22:50:00Z,42.4833,3.1333,7,-99999,-2,237.6,4.527,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T23:00:00Z,42.4833,3.1333,7.1,-99999,-2,238.5,4.27,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T23:10:00Z,42.4833,3.1333,7.6,-99999,-2,244.5,3.447,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T23:20:00Z,42.4833,3.1333,7.6,-99999,-2,239.5,3.087,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T23:30:00Z,42.4833,3.1333,7.7,-99999,-2,239.6,2.572,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T23:40:00Z,42.4833,3.1333,7.7,-99999,-2,237.8,2.058,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-24T23:50:00Z,42.4833,3.1333,7.7,-99999,-2,237,3.035,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T00:00:00Z,42.4833,3.1333,7.8,-99999,-2,234.4,2.469,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T00:10:00Z,42.4833,3.1333,7.7,-99999,-2,238.6,2.881,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T00:20:00Z,42.4833,3.1333,7.7,-99999,-2,235.9,3.447,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T00:30:00Z,42.4833,3.1333,7.4,-99999,-2,236.3,3.395,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T00:40:00Z,42.4833,3.1333,7.7,-99999,-2,244,3.138,12.6,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T00:50:00Z,42.4833,3.1333,7.9,-99999,-2,246.6,2.881,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T01:00:00Z,42.4833,3.1333,8,-99999,-2,238.7,2.264,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T01:10:00Z,42.4833,3.1333,8,-99999,-2,235.9,2.109,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T01:20:00Z,42.4833,3.1333,8,-99999,-2,227.7,2.109,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T01:30:00Z,42.4833,3.1333,8,-99999,-2,236,2.727,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T01:40:00Z,42.4833,3.1333,7.9,-99999,-2,240.4,2.932,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T01:50:00Z,42.4833,3.1333,7.6,-99999,-2,234,2.881,12.4,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T02:00:00Z,42.4833,3.1333,7.3,-99999,-2,245.7,2.829,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T02:10:00Z,42.4833,3.1333,7.4,-99999,-2,238.4,2.624,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T02:20:00Z,42.4833,3.1333,7.2,-99999,-2,243.6,3.498,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-25T02:30:00Z,42.4833,3.1333,6.8,-99999,-2,240.2,3.653,12.5,38.1,1.5,-99999,-99999,-99999,011111711117441
