PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6100284,2025-01-18T10:10:04Z,43.3189,4.8662,4.6,2.4,1024,-3,358.3,7.2,,0,0.1,5.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T10:14:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T10:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.672,38.087,,4.488,20,0,0.734,10278,96.515,0,20.539,011199999999999999999999911917011141
6100284,2025-01-18T10:44:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T11:00:00Z,43.3189,4.8662,,,,,,,,,,,11.276,36.3,4.068,2.103,5.82,0.566,3.627,10268,94.515,0,5.729,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T11:10:04Z,43.3189,4.8662,4.7,2,1024,-3,357.8,7.2,,0,351.8,4.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T11:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T11:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.642,38.095,,4.486,20,0,0.715,10134,94.742,0,15.026,011199999999999999999999911917011141
6100284,2025-01-18T11:44:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T12:00:00Z,43.3189,4.8662,,,,,,,,,,,11.13,36.086,4.032,2.186,5.89,0.573,2.825,10371,95.144,0,5.505,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T12:10:04Z,43.3189,4.8662,6,18.8,1025,-3,351.1,6,,0,334.3,3.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T12:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T12:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.585,38.081,,4.478,20,0,1.029,10298,96.34,0,18.332,011199999999999999999999911917011141
6100284,2025-01-18T12:44:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T13:00:00Z,43.3189,4.8662,,,,,,,,,,,11.284,36.215,4.054,1.88,5.82,0.567,3.37,10257,94.34,0,5.083,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T13:10:04Z,43.3189,4.8662,7.3,0,1021,-3,345.5,5.3,,0,312.4,4.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T13:14:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T13:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.544,38.079,,4.471,20,0,0.75,10051,93.835,0,23.761,011199999999999999999999911917011141
6100284,2025-01-18T13:44:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T14:00:00Z,43.3189,4.8662,,,,,,,,,,,11.184,36.087,4.03,1.759,5.87,0.616,3.008,10340,94.762,0,5.129,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T14:10:04Z,43.3189,4.8662,7.7,0.9,1021,-3,316.3,4.7,,0,311.9,4.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T14:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T14:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.515,38.073,,4.47,20,0,0.891,10247,95.845,0,26.045,011199999999999999999999911917011141
6100284,2025-01-18T14:44:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T15:00:00Z,43.3189,4.8662,,,,,,,,,,,11.541,36.349,4.092,2.14,5.71,0.568,2.56,10061,92.783,0,4.16,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T15:10:05Z,43.3189,4.8662,8.1,0,1021,-3,359.2,3.3,,0,346.3,2.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T15:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T15:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.586,38.065,,4.475,20,0,0.763,9969,93.494,0,24.054,011199999999999999999999911917011141
6100284,2025-01-18T15:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T16:00:01Z,43.3189,4.8662,,,,,,,,,,,10.943,35.977,4.011,1.738,5.9,0.593,2.599,10381,95.041,0,5.805,,,27.977,,20,,,,,,,011199999999991111101114199097999999
6100284,2025-01-18T16:10:03Z,43.3189,4.8662,7.2,2.3,1021,-3,317.7,5.1,,0,308.3,4.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T16:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T16:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.595,38.081,,4.478,20,0,0.72,10340,96.556,0,14.057,011199999999999999999999911917011141
6100284,2025-01-18T16:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T17:00:00Z,43.3189,4.8662,,,,,,,,,,,11.113,36.047,4.008,1.894,5.88,0.604,3.345,10360,94.948,0,5.898,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T17:10:05Z,43.3189,4.8662,5.6,13.7,1022,-3,348.8,4,,0,325.1,3.8,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T17:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T17:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.624,38.058,,4.478,20,0,0.922,10154,95.01,0,6.305,011199999999999999999999911917011141
6100284,2025-01-18T17:44:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T18:00:00Z,43.3189,4.8662,,,,,,,,,,,11.884,36.408,4.131,1.893,5.86,0.591,2.62,10319,95.814,0,4.898,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T18:10:03Z,43.3189,4.8662,5.2,1.8,1021,-3,336,4.4,,0,330.4,3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T18:14:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T18:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.648,38.063,,4.484,20,0,0.852,10360,97.494,0,5.167,011199999999999999999999911917011141
6100284,2025-01-18T18:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T19:00:00Z,43.3189,4.8662,,,,,,,,,,,11.981,36.413,4.142,1.872,5.81,0.591,2.742,10226,95.298,0,4.529,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T19:10:06Z,43.3189,4.8662,4.9,4.3,1022,-3,351.7,2.8,,0,340.1,1.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T19:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T19:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.722,38.025,,4.487,20,0,0.898,10113,95.577,0,3.56,011199999999999999999999911917011141
6100284,2025-01-18T19:44:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T20:00:00Z,43.3189,4.8662,,,,,,,,,,,12.089,36.403,4.152,2.022,5.84,0.561,3.564,10278,96.103,0,4.829,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T20:10:04Z,43.3189,4.8662,4.9,7.5,1022,-3,352.4,3.8,,0,348,3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T20:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T20:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.744,38.046,,4.491,20,0,0.742,10237,97.041,0,3.383,011199999999999999999999911917011141
6100284,2025-01-18T20:44:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T21:00:00Z,43.3189,4.8662,,,,,,,,,,,12.166,36.393,4.162,1.878,5.74,0.563,2.596,10113,94.762,0,4.944,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T21:10:05Z,43.3189,4.8662,4.3,7.9,1022,-3,353.4,4.1,,0,341.8,3.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T21:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T21:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.806,38.064,,4.5,20,0,0.75,9876,93.701,0,14.48,011199999999999999999999911917011141
6100284,2025-01-18T21:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T22:00:00Z,43.3189,4.8662,,,,,,,,,,,12.624,36.687,4.24,2.059,5.74,0.565,1.875,10113,95.319,0,5.936,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T22:10:04Z,43.3189,4.8662,4,7.1,1021,-3,333.2,6.8,,0,302.1,4.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T22:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T22:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.865,38.065,,4.505,20,0,0.825,9948,94.896,0,13.28,011199999999999999999999911917011141
6100284,2025-01-18T22:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T23:00:00Z,43.3189,4.8662,,,,,,,,,,,13.4,37.514,4.391,1.838,5.53,0.618,1.211,9773,93.628,0,4.798,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-18T23:10:04Z,43.3189,4.8662,3.8,7.6,1022,-3,357.9,2.5,,0,53,0.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-18T23:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-18T23:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.913,38.052,,4.509,20,0,0.768,9484,91.35,0,7.597,011199999999999999999999911917011141
6100284,2025-01-18T23:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T00:00:00Z,43.3189,4.8662,,,,,,,,,,,13.714,37.785,4.462,1.694,5.49,0.529,1.214,9711,93.597,0,5.344,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T00:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.694,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-19T00:10:05Z,43.3189,4.8662,4.1,1.2,1020,-3,306.2,4.9,,0,298.1,3.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T00:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T00:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.942,38.043,,4.511,20,0,1.467,9670,93.494,0,6.782,011199999999999999999999911917011141
6100284,2025-01-19T00:44:01Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T01:00:01Z,43.3189,4.8662,,,,,,,,,,,13.919,37.902,4.5,1.704,5.45,0.596,0.801,9649,93.505,0,4.421,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T01:10:04Z,43.3189,4.8662,3.4,13.2,1021,-3,358.2,5.3,,0,2.8,4.6,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T01:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T01:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.96,38.04,,4.513,20,0,0.832,9360,90.721,0,13.941,011199999999999999999999911917011141
6100284,2025-01-19T01:44:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T02:00:00Z,43.3189,4.8662,,,,,,,,,,,13.958,38.01,4.51,1.406,5.44,0.515,0.655,9639,93.494,0,4.683,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T02:10:04Z,43.3189,4.8662,4.5,7.7,1021,-3,357.3,2.6,,0,18.7,2.3,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T02:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T02:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.955,38.052,,4.513,20,0,0.845,9587,93.051,0,13.495,011199999999999999999999911917011141
6100284,2025-01-19T02:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T03:00:00Z,43.3189,4.8662,,,,,,,,,,,13.94,37.957,4.502,2.085,5.44,0.559,0.61,9628,93.319,0,4.806,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T03:10:04Z,43.3189,4.8662,3.7,9.4,1021,-3,357.9,3.6,,0,341,1.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T03:14:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T03:30:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.936,38.032,,4.51,20,0,0.546,9360,90.649,0,8.958,011199999999999999999999911917011141
6100284,2025-01-19T03:44:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T04:00:00Z,43.3189,4.8662,,,,,,,,,,,13.942,37.99,4.505,1.631,5.46,0.6,0.702,9659,93.752,0,5.359,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T04:10:04Z,43.3189,4.8662,3.4,8.2,1020,-3,356.9,3.3,,0,328.3,2.2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T04:14:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T06:07:59Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.641,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-19T06:17:51Z,43.3189,4.8662,4.2,5.1,1020,-3,358.3,2.8,,0,296.5,2.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T06:30:01Z,43.3189,4.8662,,,,,,,,,,,13.964,38.002,4.509,1.501,5.46,0.556,0.629,9670,93.855,0,6.305,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T06:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T07:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.969,38.055,,4.516,20,0,0.544,9608,93.329,0,10.742,011199999999999999999999911917011141
6100284,2025-01-19T07:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T07:10:05Z,43.3189,4.8662,4.2,8,1020,-3,355.3,4.9,,0,318.5,4.5,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T07:30:00Z,43.3189,4.8662,,,,,,,,,,,13.968,38.001,4.51,1.772,5.37,0.559,0.724,9515,92.257,0,4.952,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T07:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T08:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.995,38.05,,4.518,20,0,0.447,9381,91.072,0,8.282,011199999999999999999999911917011141
6100284,2025-01-19T08:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.69,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-19T08:08:01Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T08:10:04Z,43.3189,4.8662,5,7.5,1020,-3,343.2,2.8,,0,330.1,2,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T08:30:00Z,43.3189,4.8662,,,,,,,,,,,13.94,37.965,4.504,2.073,5.45,0.538,0.662,9649,93.628,0,4.952,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T08:38:01Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T09:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.003,38.062,,4.52,20,0,0.439,9618,93.34,0,7.413,011199999999999999999999911917011141
6100284,2025-01-19T09:08:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T09:10:06Z,43.3189,4.8662,6.2,7.7,1020,-3,359.2,4.8,,0,1.6,4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T09:30:00Z,43.3189,4.8662,,,,,,,,,,,13.953,37.989,4.507,1.88,5.43,0.548,0.66,9608,93.154,0,3.429,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T09:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T10:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.003,38.051,,4.519,20,0,0.688,9402,91.154,0,7.974,011199999999999999999999911917011141
6100284,2025-01-19T10:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T10:10:03Z,43.3189,4.8662,7,2.5,1020,-3,29.1,2.8,,0,14.1,1.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T10:30:00Z,43.3189,4.8662,,,,,,,,,,,13.972,37.993,4.51,2.225,5.47,0.571,0.781,9680,93.979,0,3.775,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T10:38:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T11:00:01Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,13.994,38.051,,4.517,20,0,1.708,9690,94.02,0,5.836,011199999999999999999999911917011141
6100284,2025-01-19T11:08:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T11:10:05Z,43.3189,4.8662,7.7,19,1021,-3,359.6,4,,0,1.2,2.7,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T11:30:00Z,43.3189,4.8662,,,,,,,,,,,13.914,37.943,4.499,2.084,5.48,0.583,0.669,9701,94.03,0,3.637,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T11:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T12:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.031,38.053,,4.522,20,0,0.469,9402,91.164,0,6.597,011199999999999999999999911917011141
6100284,2025-01-19T12:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T12:10:04Z,43.3189,4.8662,7.9,0.6,1018,-3,303.1,3.4,,0,286.3,1.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T12:30:00Z,43.3189,4.8662,,,,,,,,,,,13.958,37.961,4.504,1.983,5.47,0.547,0.881,9690,94,0,4.59,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T12:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T13:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.042,38.056,,4.523,20,0,0.529,9670,93.938,0,7.359,011199999999999999999999911917011141
6100284,2025-01-19T13:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T13:10:03Z,43.3189,4.8662,12.1,0,1017,-3,317.3,3,,0,297.3,1.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T13:30:00Z,43.3189,4.8662,,,,,,,,,,,14.01,37.994,4.513,1.636,5.45,0.648,0.729,9649,93.639,0,3.944,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T13:38:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T14:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.061,38.049,,4.525,20,0,0.465,9340,90.824,0,6.49,011199999999999999999999911917011141
6100284,2025-01-19T14:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T14:10:05Z,43.3189,4.8662,10.9,3.4,1017,-3,358.3,4.6,,0,352.1,4.1,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T14:30:00Z,43.3189,4.8662,,,,,,,,,,,13.98,37.932,4.507,1.7,5.47,0.603,0.767,9680,94,0,5.006,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T14:38:00Z,43.3189,4.8662,,,,-3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T15:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.064,38.043,,4.524,20,0,0.505,9628,93.587,0,7.736,011199999999999999999999911917011141
6100284,2025-01-19T15:08:00Z,43.3189,4.8662,,,,-3,,,-214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T15:10:04Z,43.3189,4.8662,10,0,1017,-3,330.3,4.5,,0,307.4,3.9,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T15:30:00Z,43.3189,4.8662,,,,,,,,,,,13.993,37.986,4.512,1.998,5.4,0.544,0.81,9556,92.783,0,4.975,,,,,,,,,,,,011199999999991111101114199999999999
6100284,2025-01-19T15:38:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T16:00:00Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,14.046,38.037,,4.522,20,0,0.539,9453,91.845,0,9.066,011199999999999999999999911917011141
6100284,2025-01-19T16:00:02Z,43.3189,4.8662,,,,,,,,,,,,,,,,,,,,,,,,27.865,,20,,,,,,,011199999999999999999999999097999999
6100284,2025-01-19T16:08:00Z,43.3189,4.8662,,,,-3,,,214748,,,,,,,,,,,,,,,,,,,,,,,,,,011199979949999999999999999999999999
6100284,2025-01-19T16:10:04Z,43.3189,4.8662,9.5,16.4,1019,-3,302.7,1.7,,0,303.7,1.4,,,,,,,,,,,,,,,,,,,,,,,011111171194119999999999999999999999
6100284,2025-01-19T16:30:00Z,43.3189,4.8662,,,,,,,,,,,13.938,37.865,4.496,1.814,5.49,0.571,1.086,9721,94.247,0,5.513,,,,,,,,,,,,011199999999991111101114199999999999
